tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
features_3_3_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_3_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_0_0_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_3_4_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_4_block_0_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_4_block_1_0_weight,weight,6,6,0,6,0,0,1.0,0.0,0.0,0.0
features_3_4_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_4_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_2_fc1_weight,weight,5,5,0,1,0,4,0.2,0.0,0.8,0.0
features_3_4_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_2_fc2_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_3_4_block_3_0_weight,weight,19,19,0,17,2,0,0.8947368421052632,0.10526315789473684,0.0,0.0
features_3_4_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_4_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_4_block_3_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_5_block_0_0_weight,weight,19,19,0,18,1,0,0.9473684210526315,0.05263157894736842,0.0,0.0
features_3_5_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_5_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_0_1_running_mean,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_5_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_5_block_0_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_5_block_1_0_weight,weight,6,6,0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.0
features_3_5_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_5_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_5_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_5_block_2_fc1_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_3_5_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_5_block_2_fc2_weight,weight,5,5,0,4,0,1,0.8,0.0,0.2,0.0
features_3_5_block_3_0_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_3_5_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_5_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_5_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_0_0_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_3_6_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_6_block_0_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_3_6_block_1_0_weight,weight,6,6,0,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0
features_3_6_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_3_6_block_1_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
features_3_6_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_2_fc1_weight,weight,5,5,0,5,0,0,1.0,0.0,0.0,0.0
features_3_6_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_3_6_block_2_fc2_weight,weight,5,5,0,2,0,3,0.4,0.0,0.6,0.0
