tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
transformer_decoder_block_7_layer_1_EncDecAttention_k_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_decoder_block_7_layer_1_EncDecAttention_o_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_decoder_block_7_layer_1_EncDecAttention_q_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_7_layer_1_EncDecAttention_v_weight,weight,288,32,256,30,2,0,0.9375,0.0625,0.0,0.8888888888888888
transformer_decoder_block_7_layer_1_layer_norm_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_decoder_block_7_layer_2_DenseReluDense_wi_weight,weight,1152,1152,0,1145,7,0,0.9939236111111112,0.006076388888888889,0.0,0.0
transformer_decoder_block_7_layer_2_DenseReluDense_wo_weight,weight,1152,1147,5,983,23,141,0.8570183086312119,0.02005231037489102,0.12292938099389712,0.004340277777777778
transformer_decoder_block_7_layer_2_layer_norm_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_decoder_block_8_layer_0_SelfAttention_k_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_8_layer_0_SelfAttention_o_weight,weight,288,288,0,186,1,101,0.6458333333333334,0.003472222222222222,0.3506944444444444,0.0
transformer_decoder_block_8_layer_0_SelfAttention_q_weight,weight,288,287,1,280,7,0,0.975609756097561,0.024390243902439025,0.0,0.003472222222222222
transformer_decoder_block_8_layer_0_SelfAttention_v_weight,weight,288,22,266,21,1,0,0.9545454545454546,0.045454545454545456,0.0,0.9236111111111112
transformer_decoder_block_8_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_decoder_block_8_layer_1_EncDecAttention_k_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_decoder_block_8_layer_1_EncDecAttention_o_weight,weight,288,288,0,276,0,12,0.9583333333333334,0.0,0.041666666666666664,0.0
transformer_decoder_block_8_layer_1_EncDecAttention_q_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_8_layer_1_EncDecAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_8_layer_1_layer_norm_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_decoder_block_8_layer_2_DenseReluDense_wi_weight,weight,1152,1152,0,1150,2,0,0.9982638888888888,0.001736111111111111,0.0,0.0
transformer_decoder_block_8_layer_2_DenseReluDense_wo_weight,weight,1152,1150,2,955,16,179,0.8304347826086956,0.01391304347826087,0.15565217391304348,0.001736111111111111
transformer_decoder_block_8_layer_2_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_decoder_block_9_layer_0_SelfAttention_k_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_9_layer_0_SelfAttention_o_weight,weight,288,288,0,241,0,47,0.8368055555555556,0.0,0.16319444444444445,0.0
transformer_decoder_block_9_layer_0_SelfAttention_q_weight,weight,288,76,212,73,3,0,0.9605263157894737,0.039473684210526314,0.0,0.7361111111111112
transformer_decoder_block_9_layer_0_SelfAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_9_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_decoder_block_9_layer_1_EncDecAttention_k_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
transformer_decoder_block_9_layer_1_EncDecAttention_o_weight,weight,288,288,0,273,0,15,0.9479166666666666,0.0,0.052083333333333336,0.0
transformer_decoder_block_9_layer_1_EncDecAttention_q_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_9_layer_1_EncDecAttention_v_weight,weight,288,0,288,0,0,0,0,0,0,1.0
transformer_decoder_block_9_layer_1_layer_norm_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
transformer_decoder_block_9_layer_2_DenseReluDense_wi_weight,weight,1152,1152,0,1147,4,1,0.9956597222222222,0.003472222222222222,0.0008680555555555555,0.0
transformer_decoder_block_9_layer_2_DenseReluDense_wo_weight,weight,1152,1151,1,904,14,233,0.7854039965247611,0.01216333622936577,0.20243266724587317,0.0008680555555555555
transformer_decoder_block_9_layer_2_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_decoder_final_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_encoder_block_0_layer_0_SelfAttention_k_weight,weight,288,288,0,287,0,1,0.9965277777777778,0.0,0.003472222222222222,0.0
transformer_encoder_block_0_layer_0_SelfAttention_o_weight,weight,288,288,0,231,0,57,0.8020833333333334,0.0,0.19791666666666666,0.0
transformer_encoder_block_0_layer_0_SelfAttention_q_weight,weight,288,157,131,156,1,0,0.9936305732484076,0.006369426751592357,0.0,0.4548611111111111
transformer_encoder_block_0_layer_0_SelfAttention_relative_attention_bias_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
transformer_encoder_block_0_layer_0_SelfAttention_v_weight,weight,288,167,121,166,1,0,0.9940119760479041,0.005988023952095809,0.0,0.4201388888888889
transformer_encoder_block_0_layer_0_layer_norm_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
