tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
Mixed_6e_branch7x7dbl_3_conv_weight,weight,126,126,0,61,13,52,0.48412698412698413,0.10317460317460317,0.4126984126984127,0.0
Mixed_6e_branch7x7dbl_4_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_6e_branch7x7dbl_4_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_4_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_4_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_4_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_4_conv_weight,weight,126,126,0,12,12,102,0.09523809523809523,0.09523809523809523,0.8095238095238095,0.0
Mixed_6e_branch7x7dbl_5_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_6e_branch7x7dbl_5_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_5_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_5_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_5_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch7x7dbl_5_conv_weight,weight,126,126,0,28,50,48,0.2222222222222222,0.3968253968253968,0.38095238095238093,0.0
Mixed_6e_branch_pool_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
Mixed_6e_branch_pool_bn_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch_pool_bn_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch_pool_bn_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch_pool_bn_weight,weight,1,1,0,1,0,0,1.0,0.0,0.0,0.0
Mixed_6e_branch_pool_conv_weight,weight,72,72,0,45,27,0,0.625,0.375,0.0,0.0
Mixed_7a_branch3x3_1_bn_bias,bias,1,0,1,0,0,0,0,0,0,1.0
