tensor_type,predictor,ctx0_zeros,ctx0_ones,ctx0_total,ctx0_p1,ctx1_zeros,ctx1_ones,ctx1_total,ctx1_p1,ctx2_zeros,ctx2_ones,ctx2_total,ctx2_p1,ctx3_zeros,ctx3_ones,ctx3_total,ctx3_p1,ctx4_zeros,ctx4_ones,ctx4_total,ctx4_p1,ctx5_zeros,ctx5_ones,ctx5_total,ctx5_p1,ctx6_zeros,ctx6_ones,ctx6_total,ctx6_p1,ctx7_zeros,ctx7_ones,ctx7_total,ctx7_p1,ctx8_zeros,ctx8_ones,ctx8_total,ctx8_p1,ctx9_zeros,ctx9_ones,ctx9_total,ctx9_p1,ctx10_zeros,ctx10_ones,ctx10_total,ctx10_p1,ctx11_zeros,ctx11_ones,ctx11_total,ctx11_p1,ctx12_zeros,ctx12_ones,ctx12_total,ctx12_p1
weight,NONE,96072,1983343,2079415,0.9537985443021234,978029,25230815,26208844,0.9626832453960961,979699,25218570,26198269,0.9626044377206754,26211119,26221609,52432728,0.5001000329412576,5682488,10573334,16255822,0.6504336723175241,5689846,10582507,16272353,0.6503366169600672,33612998,0,33612998,0.0,33576246,36752,33612998,0.0010933865524283195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18819730,33612998,52432728,0.6410690284892291
weight,MEAN,13678,490296,503974,0.9728597110168382,248853,11444144,11692997,0.9787177744080495,230390,10634399,10864789,0.9787948021816162,10869848,11698991,22568839,0.518369199230851,1441357,2836871,4278228,0.6630948607694588,1464596,2902779,4367375,0.6646507341366381,17732855,294,17733149,1.657911970400745e-05,17644282,88867,17733149,0.005011349084136156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4835690,17733149,22568839,0.7857359875711817
weight,NEIGHBOR,46847,523993,570840,0.9179332212178544,259416,3910497,4169913,0.9377886301224989,260513,3909326,4169839,0.9375244463874984,4171841,4171975,8343816,0.5000080298990294,1457665,2552122,4009787,0.6364732091754499,1457982,2551412,4009394,0.636358512034487,3537196,15,3537211,4.2406291284291496e-06,3536808,403,3537211,0.00011393156925046315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806605,3537211,8343816,0.4239320473989359
bias,NONE,0,4,4,1.0,2,391,393,0.9949109414758269,1,370,371,0.9973045822102425,371,394,765,0.515032679738562,12,32,44,0.7272727272727273,18,58,76,0.7631578947368421,699,0,699,0.0,698,1,699,0.001430615164520744,698,1,699,0.001430615164520744,697,2,699,0.002861230329041488,0,0,0,0,0,0,0,0,66,699,765,0.9137254901960784
bias,MEAN,4,197,201,0.9800995024875622,75,7753,7828,0.9904190086867655,111,10548,10659,0.9895862651280608,10665,7833,18498,0.4234511839117742,563,1255,1818,0.6903190319031903,570,1081,1651,0.6547546941247728,16632,1,16633,6.012144531954548e-05,16630,3,16633,0.00018036433595863645,16628,5,16633,0.0003006072265977274,16597,36,16633,0.0021643720315036373,0,0,0,0,0,0,0,0,1865,16633,18498,0.8991782895448156
bias,NEIGHBOR,62,251,313,0.8019169329073482,122,4855,4977,0.9754872413100261,124,4826,4950,0.9749494949494949,4954,4978,9932,0.5012082158679018,429,573,1002,0.5718562874251497,393,544,937,0.5805763073639274,8453,0,8453,0.0,8449,4,8453,0.0004732047793682716,8442,11,8453,0.001301313143262747,8413,40,8453,0.004732047793682716,0,0,0,0,0,0,0,0,1479,8453,9932,0.8510873942811116
buffer,NONE,509,0,509,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffer,MEAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffer,NEIGHBOR,1,1,2,0.5,0,0,0,0,0,510,510,1.0,511,0,511,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,511,0.0
