tensor_type,predictor,total_symbols,<= 1,<= 2,<= 3,<= 4,<= 5,<= 6,<= 7,<= 8,<= 10,<= 12,<= 16
weight,NONE,148671929,0.16185041225906202,0.23759224917300967,0.3088137774818271,0.37520996986593214,0.4363200264926945,0.4921754866044686,0.5427583104810593,0.5884442112807994,0.6664033463909653,0.7292813023230499,0.8214198525667882
weight,MEAN,2014980,0.15413999146393512,0.22671292022749606,0.2943865447796008,0.3590536878777953,0.41844335923929765,0.47277243446585077,0.5221818578844455,0.5674984367090492,0.6441195446108646,0.7068224002223347,0.7993429215178315
weight,NEIGHBOR,13320368,0.18873540130422822,0.2764499449264465,0.3582791406363548,0.4357549280920767,0.5063174681059862,0.5697380883170795,0.6262748897027469,0.6764306361505928,0.7589217505101962,0.8218925332993803,0.9039949947328783
