tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,5,395916,0.06914903836245487,0.7406065727181302
weight,NEIGHBOR,6,305630,0.05338006191898554,0.7939866346371158
weight,NEIGHBOR,7,233402,0.04076502048887565,0.8347516551259915
weight,NEIGHBOR,8,177039,0.030920893832658055,0.8656725489586495
weight,NEIGHBOR,9,135076,0.02359181115652551,0.8892643601151751
weight,NEIGHBOR,10,104847,0.01831214001249837,0.9075765001276734
weight,NEIGHBOR,11,81003,0.014147646355474221,0.9217241464831476
weight,NEIGHBOR,12,64317,0.011233339143550677,0.9329574856266983
weight,NEIGHBOR,13,50831,0.008877930593868252,0.9418354162205665
weight,NEIGHBOR,14,41458,0.00724088148099762,0.9490762977015642
weight,NEIGHBOR,15,34242,0.005980564997643893,0.9550568626992081
weight,NEIGHBOR,16,29346,0.005125450044414978,0.9601823127436231
weight,NEIGHBOR,17,24712,0.004316094919157055,0.96449840766278
weight,NEIGHBOR,18,21512,0.0037571962569159342,0.968255603919696
weight,NEIGHBOR,19,18546,0.0032391670593511957,0.9714947709790472
weight,NEIGHBOR,20,16314,0.002849335242438014,0.9743441062214853
weight,NEIGHBOR,21,15013,0.002622108005070608,0.9769662142265558
weight,NEIGHBOR,22,14935,0.002608484850178481,0.9795746990767343
weight,NEIGHBOR,23,15306,0.0026732821638320607,0.9822479812405664
weight,NEIGHBOR,24,12661,0.0022113174883233843,0.9844592987288898
weight,NEIGHBOR,25,10159,0.0017743285967836081,0.9862336273256734
weight,NEIGHBOR,26,9406,0.0016428127553249944,0.9878764400809984
weight,NEIGHBOR,27,8027,0.0014019623630654615,0.9892784024440638
weight,NEIGHBOR,28,6596,0.0011520298675445101,0.9904304323116083
weight,NEIGHBOR,29,6163,0.0010764038923100085,0.9915068362039183
weight,NEIGHBOR,30,5495,0.0009597337965671746,0.9924665700004855
weight,NEIGHBOR,31,4830,0.0008435876683201916,0.9933101576688057
weight,NEIGHBOR,32,4504,0.0007866498671043775,0.9940968075359101
weight,NEIGHBOR,33,3523,0.0006153124959610839,0.9947121200318711
weight,NEIGHBOR,34,2965,0.0005178545417327885,0.995229974573604
weight,NEIGHBOR,35,2818,0.000492180134436087,0.99572215470804
weight,NEIGHBOR,36,2410,0.00042092055500034405,0.9961430752630405
weight,NEIGHBOR,37,2186,0.0003817976486434656,0.9965248729116839
weight,NEIGHBOR,38,1976,0.0003451199239338921,0.9968699928356177
weight,NEIGHBOR,39,1883,0.0003288769315625095,0.9971988697671803
weight,NEIGHBOR,40,1481,0.0002586652871184687,0.9974575350542988
weight,NEIGHBOR,41,1253,0.00021884375743378884,0.9976763788117325
weight,NEIGHBOR,42,1171,0.00020452197921386013,0.9978809007909464
weight,NEIGHBOR,43,1242,0.000216922543282335,0.9980978233342287
weight,NEIGHBOR,44,904,0.00015788887208311662,0.9982557122063118
weight,NEIGHBOR,45,838,0.0001463615871743935,0.9984020737934862
weight,NEIGHBOR,46,1071,0.0001870563960188251,0.9985891301895051
weight,NEIGHBOR,47,1105,0.000192994694305137,0.9987821248838102
weight,NEIGHBOR,48,658,0.00011492353742333046,0.9988970484212335
weight,NEIGHBOR,49,857,0.00014968004798145016,0.9990467284692149
weight,NEIGHBOR,50,632,0.00011038248579262135,0.9991571109550076
weight,NEIGHBOR,51,686,0.00011981390071794027,0.9992769248557255
weight,NEIGHBOR,52,391,6.829043029258695e-05,0.9993452152860182
weight,NEIGHBOR,53,322,5.623917788801278e-05,0.9994014544639062
weight,NEIGHBOR,54,255,4.453723714733931e-05,0.9994459917010535
weight,NEIGHBOR,55,281,4.907828877804842e-05,0.9994950699898315
weight,NEIGHBOR,56,242,4.2266711331984755e-05,0.9995373367011635
weight,NEIGHBOR,57,227,3.96468738527295e-05,0.9995769835750162
weight,NEIGHBOR,58,169,2.951683559960919e-05,0.9996065004106158
weight,NEIGHBOR,59,156,2.7246309784254638e-05,0.9996337467204001
weight,NEIGHBOR,60,148,2.5849063128651835e-05,0.9996595957835288
weight,NEIGHBOR,61,138,2.4102504809148334e-05,0.9996836982883379
weight,NEIGHBOR,62,118,2.060938817014133e-05,0.9997043076765081
weight,NEIGHBOR,63,90,1.5719024875531522e-05,0.9997200267013836
weight,NEIGHBOR,64,93,1.6242992371382573e-05,0.999736269693755
weight,NEIGHBOR,65,93,1.6242992371382573e-05,0.9997525126861263
weight,NEIGHBOR,66,90,1.5719024875531522e-05,0.9997682317110019
weight,NEIGHBOR,67,90,1.5719024875531522e-05,0.9997839507358774
weight,NEIGHBOR,68,82,1.4321778219928719e-05,0.9997982725140974
weight,NEIGHBOR,69,65,1.1352629076772765e-05,0.9998096251431741
weight,NEIGHBOR,70,66,1.1527284908723116e-05,0.9998211524280829
weight,NEIGHBOR,71,55,9.606070757269263e-06,0.9998307584988401
weight,NEIGHBOR,72,51,8.907447429467862e-06,0.9998396659462696
weight,NEIGHBOR,73,61,1.0654005748971364e-05,0.9998503199520186
weight,NEIGHBOR,74,52,9.082103261418212e-06,0.99985940205528
weight,NEIGHBOR,75,48,8.383479933616812e-06,0.9998677855352136
weight,NEIGHBOR,76,53,9.256759093368562e-06,0.999877042294307
weight,NEIGHBOR,77,47,8.208824101666462e-06,0.9998852511184086
weight,NEIGHBOR,78,44,7.68485660581541e-06,0.9998929359750144
weight,NEIGHBOR,79,36,6.287609950212608e-06,0.9998992235849646
weight,NEIGHBOR,80,32,5.5889866224112075e-06,0.999904812571587
weight,NEIGHBOR,81,43,7.51020077386506e-06,0.999912322772361
weight,NEIGHBOR,82,22,3.842428302907705e-06,0.9999161652006638
weight,NEIGHBOR,83,22,3.842428302907705e-06,0.9999200076289667
weight,NEIGHBOR,84,29,5.065019126560157e-06,0.9999250726480933
weight,NEIGHBOR,85,38,6.636921614113309e-06,0.9999317095697074
weight,NEIGHBOR,86,25,4.366395798758756e-06,0.9999360759655062
weight,NEIGHBOR,87,22,3.842428302907705e-06,0.999939918393809
weight,NEIGHBOR,88,25,4.366395798758756e-06,0.9999442847896078
weight,NEIGHBOR,89,16,2.7944933112056038e-06,0.999947079282919
weight,NEIGHBOR,90,21,3.667772470957355e-06,0.99995074705539
weight,NEIGHBOR,91,23,4.017084134858056e-06,0.9999547641395249
weight,NEIGHBOR,92,31,5.414330790460857e-06,0.9999601784703154
weight,NEIGHBOR,93,22,3.842428302907705e-06,0.9999640208986182
weight,NEIGHBOR,94,17,2.969149143155954e-06,0.9999669900477614
weight,NEIGHBOR,95,13,2.270525815354553e-06,0.9999692605735767
weight,NEIGHBOR,96,11,1.9212141514538526e-06,0.9999711817877281
weight,NEIGHBOR,97,13,2.270525815354553e-06,0.9999734523135435
weight,NEIGHBOR,98,11,1.9212141514538526e-06,0.999975373527695
weight,NEIGHBOR,99,19,3.3184608070566545e-06,0.9999786919885021
