tensor_type,predictor,total_symbols,<= 1,<= 2,<= 3,<= 4,<= 5,<= 6,<= 7,<= 8,<= 10,<= 12,<= 16
weight,NONE,73962392,0.14091991508333046,0.2083726686394891,0.27322833204204644,0.3353858944962191,0.39423423460939444,0.4494287583343708,0.5009455886716049,0.54884245766416,0.6336171631658425,0.704682266090042,0.8109100230290011
weight,MEAN,12816611,0.13220483948525863,0.19618337484066575,0.2580156329937766,0.319281048632903,0.37780697252963363,0.4330768874860913,0.485601771014194,0.5352439892261691,0.6244373024975167,0.7011509516829371,0.81806165452006
weight,NEIGHBOR,211234,0.24396167283675924,0.34356685003361204,0.4285957753013246,0.5019220390656807,0.5627361125576374,0.6146832422810722,0.6585492865731842,0.6959722393175342,0.7543813969342057,0.7986261681358114,0.8575892138576177
bias,MEAN,767,0.02216427640156454,0.035202086049543675,0.048239895697522815,0.05345501955671447,0.0651890482398957,0.07561929595827901,0.08604954367666232,0.09647979139504563,0.11734028683181226,0.14341590612777053,0.196870925684485
