tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
transformer_h_2_attn_c_proj_weight,weight,288,288,0,282,1,5,0.9791666666666666,0.003472222222222222,0.017361111111111112,0.0
transformer_h_2_attn_masked_bias,bias,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_2_ln_1_bias,bias,1,1,0,1,0,0,1.0,0.0,0.0,0.0
transformer_h_2_ln_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_2_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_2_ln_2_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_2_mlp_c_fc_bias,bias,2,0,2,0,0,0,0,0,0,1.0
transformer_h_2_mlp_c_fc_weight,weight,1152,1152,0,1041,84,27,0.9036458333333334,0.07291666666666667,0.0234375,0.0
transformer_h_2_mlp_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_2_mlp_c_proj_weight,weight,1152,1152,0,4,0,1148,0.003472222222222222,0.0,0.9965277777777778,0.0
transformer_h_3_attn_bias,bias,512,512,0,1,0,511,0.001953125,0.0,0.998046875,0.0
transformer_h_3_attn_c_attn_bias,bias,2,1,1,1,0,0,1.0,0.0,0.0,0.5
transformer_h_3_attn_c_attn_weight,weight,864,864,0,863,1,0,0.9988425925925926,0.0011574074074074073,0.0,0.0
transformer_h_3_attn_c_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
transformer_h_3_attn_c_proj_weight,weight,288,288,0,273,0,15,0.9479166666666666,0.0,0.052083333333333336,0.0
transformer_h_3_attn_masked_bias,bias,1,1,0,0,1,0,0.0,1.0,0.0,0.0
transformer_h_3_ln_1_bias,bias,1,1,0,0,1,0,0.0,1.0,0.0,0.0
