tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,NEIGHBOR,60,2672,0.0004957306312550741,0.9942200628420207
weight,NEIGHBOR,61,2394,0.00044415386647629027,0.994664216708497
weight,NEIGHBOR,62,2217,0.00041131542271425877,0.9950755321312112
weight,NEIGHBOR,63,2066,0.00038330070515455963,0.9954588328363658
weight,NEIGHBOR,64,1963,0.0003641913282760893,0.995823024164642
weight,NEIGHBOR,65,1728,0.0003205922645242396,0.9961436164291662
weight,NEIGHBOR,66,1632,0.00030278158316178184,0.9964463980123279
weight,NEIGHBOR,67,1444,0.00026790233216030207,0.9967143003444883
weight,NEIGHBOR,68,1323,0.00024545345252637095,0.9969597537970146
weight,NEIGHBOR,69,1245,0.00023098227391937402,0.997190736070934
weight,NEIGHBOR,70,1227,0.00022764277116391318,0.9974183788420979
weight,NEIGHBOR,71,1075,0.00019944252567335508,0.9976178213677713
weight,NEIGHBOR,72,961,0.0001782923415554365,0.9977961137093267
weight,NEIGHBOR,73,925,0.00017161333604451482,0.9979677270453712
weight,NEIGHBOR,74,845,0.00015677110157580004,0.998124498146947
weight,NEIGHBOR,75,737,0.00013673408504303507,0.99826123223199
weight,NEIGHBOR,76,709,0.00013153930297898488,0.9983927715349691
weight,NEIGHBOR,77,625,0.00011595495678683434,0.9985087264917559
weight,NEIGHBOR,78,586,0.00010871936748333588,0.9986174458592392
weight,NEIGHBOR,79,586,0.00010871936748333588,0.9987261652267225
weight,NEIGHBOR,80,538,9.9814026802107e-05,0.9988259792535247
weight,NEIGHBOR,81,478,8.868235095057091e-05,0.9989146616044753
weight,NEIGHBOR,82,428,7.940595440762416e-05,0.9989940675588829
weight,NEIGHBOR,83,378,7.01295578646774e-05,0.9990641971167475
weight,NEIGHBOR,84,379,7.031508579553635e-05,0.9991345122025431
weight,NEIGHBOR,85,326,6.0482105460012794e-05,0.9991949943080031
weight,NEIGHBOR,86,325,6.029657752915386e-05,0.9992552908855322
weight,NEIGHBOR,87,285,5.2875460294796464e-05,0.9993081663458271
weight,NEIGHBOR,88,259,4.8051734092464155e-05,0.9993562180799195
weight,NEIGHBOR,89,262,4.8608317885040955e-05,0.9994048263978046
weight,NEIGHBOR,90,218,4.044508892724782e-05,0.9994452714867318
weight,NEIGHBOR,91,223,4.137272858154249e-05,0.9994866442153133
weight,NEIGHBOR,92,184,3.413713927804403e-05,0.9995207813545913
weight,NEIGHBOR,93,154,2.8571301352275983e-05,0.9995493526559437
weight,NEIGHBOR,94,161,2.9869996868288527e-05,0.999579222652812
weight,NEIGHBOR,95,144,2.6716022043686632e-05,0.9996059386748556
weight,NEIGHBOR,96,146,2.7087077905404502e-05,0.999633025752761
weight,NEIGHBOR,97,140,2.5973910320250892e-05,0.9996589996630812
weight,NEIGHBOR,98,125,2.3190991357366867e-05,0.9996821906544386
weight,NEIGHBOR,99,111,2.059360032534178e-05,0.999702784254764
weight,NEIGHBOR,100,113,2.096465618705965e-05,0.9997237489109511
weight,NEIGHBOR,101,111,2.059360032534178e-05,0.9997443425112764
weight,NEIGHBOR,102,87,1.614092998472734e-05,0.9997604834412611
weight,NEIGHBOR,103,74,1.3729066883561186e-05,0.9997742125081447
weight,NEIGHBOR,104,78,1.4471178606996927e-05,0.9997886836867517
weight,NEIGHBOR,105,67,1.2430371367548642e-05,0.9998011140581192
weight,NEIGHBOR,106,69,1.280142722926651e-05,0.9998139154853485
weight,NEIGHBOR,107,48,8.905340681228877e-06,0.9998228208260297
weight,NEIGHBOR,108,60,1.1131675851536097e-05,0.9998339525018812
weight,NEIGHBOR,109,44,8.163228957793137e-06,0.999842115730839
weight,NEIGHBOR,110,57,1.0575092058959291e-05,0.999852690822898
weight,NEIGHBOR,111,48,8.905340681228877e-06,0.9998615961635793
weight,NEIGHBOR,112,58,1.0760619989818227e-05,0.999872356783569
weight,NEIGHBOR,113,38,7.050061372639528e-06,0.9998794068449417
weight,NEIGHBOR,114,37,6.864533441780593e-06,0.9998862713783835
