id,name,type,bitwidth,num_elements,regularBins,bypassBins,totalBins,ops_total,mem,branches,loops,bins_per_weight,ops_per_bin,branches_per_bin,mem_per_bin,ops_per_weight
30,features.1.2.block.2.0.weight,weight,8,1024,4812,3347,8159,87647,10491,24720,4187,7.9677734375,10.742370388528006,3.029783061649712,1.2858193406054663,85.5927734375
31,features.1.2.block.2.1.weight,weight,8,32,0,257,257,1899,32,376,256,8.03125,7.389105058365759,1.4630350194552528,0.1245136186770428,59.34375
32,features.1.2.block.2.1.bias,bias,12,32,0,385,385,3085,48,638,416,12.03125,8.012987012987013,1.6571428571428573,0.12467532467532468,96.40625
33,features.1.3.block.0.0.weight,weight,8,288,1461,1160,2621,27548,3187,7696,1395,9.100694444444445,10.510492178557802,2.9362838611217095,1.2159481114078596,95.65277777777777
34,features.1.3.block.0.1.weight,weight,8,32,0,257,257,2013,32,414,256,8.03125,7.832684824902723,1.6108949416342413,0.1245136186770428,62.90625
35,features.1.3.block.0.1.bias,bias,12,32,0,385,385,3034,48,621,416,12.03125,7.880519480519481,1.612987012987013,0.12467532467532468,94.8125
36,features.1.3.block.1.fc1.weight,weight,8,256,0,2049,2049,16701,256,3518,2048,8.00390625,8.150805270863836,1.7169350902879454,0.12493899463152758,65.23828125
37,features.1.3.block.1.fc1.bias,bias,12,8,48,37,85,901,105,242,40,10.625,10.6,2.847058823529412,1.2352941176470589,112.625
38,features.1.3.block.1.fc2.weight,weight,8,256,0,2049,2049,16293,256,3382,2048,8.00390625,7.951683748169839,1.6505612493899464,0.12493899463152758,63.64453125
39,features.1.3.block.1.fc2.bias,bias,12,32,0,385,385,3037,48,622,416,12.03125,7.888311688311688,1.6155844155844157,0.12467532467532468,94.90625
40,features.1.3.block.2.0.weight,weight,8,1024,4770,3500,8270,88857,10453,25235,4346,8.076171875,10.744498186215235,3.051390568319226,1.2639661426844016,86.7744140625
41,features.1.3.block.2.1.weight,weight,8,32,0,257,257,1893,32,374,256,8.03125,7.365758754863813,1.4552529182879377,0.1245136186770428,59.15625
42,features.1.3.block.2.1.bias,bias,12,32,0,385,385,3127,48,652,416,12.03125,8.122077922077922,1.6935064935064934,0.12467532467532468,97.71875
43,features.2.0.block.0.0.weight,weight,8,6144,29913,15336,45249,510530,64873,149306,22757,7.36474609375,11.282680280227188,3.29965303100621,1.4336891423014873,83.09407552083333
44,features.2.0.block.0.1.weight,weight,8,192,969,803,1772,18540,2114,5144,940,9.229166666666666,10.4627539503386,2.9029345372460496,1.193002257336343,96.5625
45,features.2.0.block.0.1.bias,bias,12,192,0,2305,2305,18218,289,3736,2496,12.005208333333334,7.903687635574837,1.620824295010846,0.12537960954446856,94.88541666666667
46,features.2.0.block.1.0.weight,weight,8,1728,0,13825,13825,108870,1728,22465,13824,8.000578703703704,7.874864376130199,1.6249547920433995,0.12499095840867992,63.00347222222222
47,features.2.0.block.1.1.weight,weight,8,192,0,1537,1537,11916,192,2435,1536,8.005208333333334,7.752765126870527,1.5842550422901758,0.12491867273910215,62.0625
48,features.2.0.block.1.1.bias,bias,12,192,0,2305,2305,18417,288,3802,2496,12.005208333333334,7.990021691973969,1.6494577006507591,0.12494577006507593,95.921875
49,features.2.0.block.2.fc1.weight,weight,8,1536,7661,5124,12785,138433,16680,39466,6719,8.323567708333334,10.827766914352758,3.0868987094251077,1.3046538912788423,90.12565104166667
50,features.2.0.block.2.fc1.bias,bias,12,8,0,97,97,772,12,159,104,12.125,7.958762886597938,1.6391752577319587,0.12371134020618557,96.5
51,features.2.0.block.2.fc2.weight,weight,8,1536,7836,7268,15104,154242,17092,42049,8042,9.833333333333334,10.211996822033898,2.7839645127118646,1.1316207627118644,100.41796875
52,features.2.0.block.2.fc2.bias,bias,12,192,0,2305,2305,17733,288,3574,2496,12.005208333333334,7.693275488069414,1.5505422993492408,0.12494577006507593,92.359375
53,features.2.0.block.3.0.weight,weight,8,9216,45641,28241,73882,803206,98688,225142,36176,8.016710069444445,10.87147072358626,3.0473186973823125,1.3357516039089359,87.15342881944444
54,features.2.0.block.3.1.weight,weight,8,48,0,385,385,2994,48,613,384,8.020833333333334,7.776623376623377,1.5922077922077922,0.12467532467532468,62.375
55,features.2.0.block.3.1.bias,bias,12,48,0,577,577,4629,72,958,624,12.020833333333334,8.022530329289427,1.660311958405546,0.12478336221837089,96.4375
56,features.2.1.block.0.0.weight,weight,8,13824,69960,46053,116013,1247757,151234,348357,57773,8.392144097222221,10.755320524423986,3.002741072121228,1.3035952867351073,90.26019965277777
57,features.2.1.block.0.1.weight,weight,8,288,0,2305,2305,17523,288,3536,2304,8.003472222222221,7.602169197396963,1.534056399132321,0.12494577006507593,60.84375
58,features.2.1.block.0.1.bias,bias,12,288,0,3457,3457,27333,432,5606,3744,12.003472222222221,7.906566387040787,1.621637257737923,0.12496384148105294,94.90625
59,features.2.1.block.1.0.weight,weight,8,2592,13017,10429,23446,245305,28342,67996,12280,9.045524691358025,10.462552247718161,2.9001108931160964,1.2088202678495266,94.63927469135803
60,features.2.1.block.1.1.weight,weight,8,288,0,2305,2305,17406,288,3497,2304,8.003472222222221,7.551409978308026,1.5171366594360087,0.12494577006507593,60.4375
61,features.2.1.block.1.1.bias,bias,12,288,0,3457,3457,27429,432,5638,3744,12.003472222222221,7.934336129592132,1.6308938385883713,0.12496384148105294,95.23958333333333
62,features.2.1.block.2.fc1.weight,weight,8,3456,17026,6516,23542,275834,36764,81730,11242,6.811921296296297,11.716676578030754,3.471667657803075,1.561634525528842,79.81307870370371
63,features.2.1.block.2.fc1.bias,bias,12,12,0,145,145,1176,18,245,156,12.083333333333334,8.110344827586207,1.6896551724137931,0.12413793103448276,98.0
64,features.2.1.block.2.fc2.weight,weight,8,3456,17663,8831,26494,296788,37977,84478,12698,7.666087962962963,11.202083490601646,3.1885709972069147,1.4334188872952367,85.8761574074074
65,features.2.1.block.2.fc2.bias,bias,12,288,0,3457,3457,27015,432,5500,3744,12.003472222222221,7.814579114839456,1.590974833670813,0.12496384148105294,93.80208333333333
66,features.2.1.block.3.0.weight,weight,8,13824,69515,53261,122776,1291039,150919,357169,62937,8.88136574074074,10.515402032970613,2.90911090115332,1.229222323581156,93.39113136574075
67,features.2.1.block.3.1.weight,weight,8,48,0,385,385,2982,48,609,384,8.020833333333334,7.745454545454545,1.5818181818181818,0.12467532467532468,62.125
68,features.2.1.block.3.1.bias,bias,12,48,0,577,577,4608,72,951,624,12.020833333333334,7.986135181975737,1.6481802426343155,0.12478336221837089,96.0
69,features.2.2.block.0.0.weight,weight,8,13824,61414,72143,133557,1329039,136215,358925,78922,9.661241319444445,9.951099530537522,2.6874293372867015,1.0199016150407691,96.13997395833333
70,features.2.2.block.0.1.weight,weight,8,288,0,2305,2305,17709,288,3598,2304,8.003472222222221,7.6828633405639914,1.5609544468546637,0.12494577006507593,61.489583333333336
71,features.2.2.block.0.1.bias,bias,12,288,0,3457,3457,27678,432,5721,3744,12.003472222222221,8.006363899334684,1.6549030951692218,0.12496384148105294,96.10416666666667
72,features.2.2.block.1.0.weight,weight,8,2592,13095,11127,24222,251344,28549,69304,12780,9.344907407407407,10.37668235488399,2.861200561473041,1.1786392535711336,96.96913580246914
73,features.2.2.block.1.1.weight,weight,8,288,0,2305,2305,17454,288,3513,2304,8.003472222222221,7.572234273318872,1.5240780911062908,0.12494577006507593,60.604166666666664
74,features.2.2.block.1.1.bias,bias,12,288,0,3457,3457,27408,432,5631,3744,12.003472222222221,7.928261498409025,1.6288689615273357,0.12496384148105294,95.16666666666667
75,features.2.2.block.2.fc1.weight,weight,8,3456,17339,6106,23445,277171,37391,82713,11289,6.783854166666667,11.822179569204522,3.527959053103007,1.5948389848581788,80.19994212962963
76,features.2.2.block.2.fc1.bias,bias,12,12,0,145,145,1158,18,239,156,12.083333333333334,7.9862068965517246,1.6482758620689655,0.12413793103448276,96.5
77,features.2.2.block.2.fc2.weight,weight,8,3456,17461,10051,27512,302130,37675,85215,13425,7.960648148148148,10.981753416690898,3.097375690607735,1.3694024425705147,87.421875
78,features.2.2.block.2.fc2.bias,bias,12,288,0,3457,3457,27246,432,5577,3744,12.003472222222221,7.8814000578536305,1.6132484813422043,0.12496384148105294,94.60416666666667
79,features.2.2.block.3.0.weight,weight,8,13824,69226,64076,133302,1364418,151433,375426,72042,9.64279513888889,10.235540351982715,2.8163568438583066,1.1360144633988987,98.69921875
80,features.2.2.block.3.1.weight,weight,8,48,0,385,385,3044,49,630,384,8.020833333333334,7.906493506493507,1.6363636363636365,0.12727272727272726,63.416666666666664
81,features.2.2.block.3.1.bias,bias,12,48,0,577,577,4620,72,955,624,12.020833333333334,8.006932409012132,1.6551126516464472,0.12478336221837089,96.25
82,features.2.3.block.0.0.weight,weight,8,13824,70259,61784,132043,1360718,153210,374795,70469,9.551721643518519,10.305112728429375,2.8384314200677054,1.1603038404156223,98.43156828703704
83,features.2.3.block.0.1.weight,weight,8,288,0,2305,2305,17463,288,3516,2304,8.003472222222221,7.576138828633406,1.5253796095444685,0.12494577006507593,60.635416666666664
84,features.2.3.block.0.1.bias,bias,12,288,0,3457,3457,27276,432,5587,3744,12.003472222222221,7.890078102400926,1.6161411628579694,0.12496384148105294,94.70833333333333
85,features.2.3.block.1.0.weight,weight,8,2592,13206,12242,25448,260390,28853,71489,13732,9.817901234567902,10.232238289845961,2.8092187991197735,1.13380226343917,100.45910493827161
86,features.2.3.block.1.1.weight,weight,8,288,1464,737,2201,24944,3154,7162,1081,7.642361111111111,11.333030440708768,3.2539754656974105,1.432985006815084,86.61111111111111
87,features.2.3.block.1.1.bias,bias,12,288,0,3457,3457,27495,432,5660,3744,12.003472222222221,7.953427827596181,1.6372577379230546,0.12496384148105294,95.46875
88,features.2.3.block.2.fc1.weight,weight,8,3456,16214,4091,20305,250728,35073,76179,9213,5.875289351851852,12.348091603053435,3.7517360256094556,1.7273085446934253,72.54861111111111
89,features.2.3.block.2.fc1.bias,bias,12,12,0,145,145,1152,18,237,156,12.083333333333334,7.944827586206896,1.6344827586206896,0.12413793103448276,96.0
90,features.2.3.block.2.fc2.weight,weight,8,3456,17503,8588,26091,294883,37844,86190,13061,7.549479166666667,11.302096508374536,3.303437967115097,1.4504618450806792,85.32494212962963
91,features.2.3.block.2.fc2.bias,bias,12,288,0,3457,3457,27078,432,5521,3744,12.003472222222221,7.832803008388776,1.5970494648539195,0.12496384148105294,94.02083333333333
92,features.2.3.block.3.0.weight,weight,8,13824,70597,41388,111985,1223282,152080,342599,54032,8.100766782407407,10.923623699602626,3.059329374469795,1.3580390230834487,88.48972800925925
93,features.2.3.block.3.1.weight,weight,8,48,0,385,385,2949,48,598,384,8.020833333333334,7.65974025974026,1.5532467532467533,0.12467532467532468,61.4375
94,features.2.3.block.3.1.bias,bias,12,48,0,577,577,4532,73,926,624,12.020833333333334,7.854419410745234,1.6048526863084922,0.1265164644714038,94.41666666666667
95,features.2.4.block.0.0.weight,weight,8,13824,70149,64125,134274,1375119,153162,377881,72290,9.71310763888889,10.24114124849189,2.814252945469711,1.1406675901514813,99.47330729166667
96,features.2.4.block.0.1.weight,weight,8,288,0,2305,2305,17496,288,3527,2304,8.003472222222221,7.590455531453363,1.5301518438177875,0.12494577006507593,60.75
97,features.2.4.block.0.1.bias,bias,12,288,0,3457,3457,27681,432,5722,3744,12.003472222222221,8.007231703789413,1.6551923633207983,0.12496384148105294,96.11458333333333
98,features.2.4.block.1.0.weight,weight,8,2592,10420,14488,24908,242648,23347,63992,15509,9.609567901234568,9.741769712542155,2.5691344146458968,0.9373293720892886,93.6141975308642
99,features.2.4.block.1.1.weight,weight,8,288,1457,1125,2582,27500,3168,7660,1346,8.965277777777779,10.650658404337722,2.9666924864446167,1.2269558481797056,95.48611111111111
100,features.2.4.block.1.1.bias,bias,12,288,0,3457,3457,27335,433,5607,3744,12.003472222222221,7.90714492334394,1.6219265258894995,0.12525310963262945,94.91319444444444
101,features.2.4.block.2.fc1.weight,weight,8,3456,16192,4692,20884,254896,35114,77395,9792,6.042824074074074,12.205324650450105,3.7059471365638768,1.6813828768435166,73.75462962962963
102,features.2.4.block.2.fc1.bias,bias,12,12,0,145,145,1128,18,229,156,12.083333333333334,7.779310344827586,1.5793103448275863,0.12413793103448276,94.0
103,features.2.4.block.2.fc2.weight,weight,8,3456,17678,13693,31371,329953,38376,91450,16269,9.077256944444445,10.517771189952503,2.9151126836887573,1.2232954002103853,95.47251157407408
104,features.2.4.block.2.fc2.bias,bias,12,288,0,3457,3457,26844,432,5443,3744,12.003472222222221,7.765114260919873,1.5744865490309516,0.12496384148105294,93.20833333333333
105,features.2.4.block.3.0.weight,weight,8,13824,70462,58704,129166,1340844,153290,369817,67928,9.343605324074074,10.380781320161653,2.863114132201973,1.1867674155737578,96.99392361111111
106,features.2.4.block.3.1.weight,weight,8,48,0,385,385,3000,48,615,384,8.020833333333334,7.792207792207792,1.5974025974025974,0.12467532467532468,62.5
107,features.2.4.block.3.1.bias,bias,12,48,0,577,577,4551,72,932,624,12.020833333333334,7.887348353552859,1.6152512998266897,0.12478336221837089,94.8125
108,features.2.5.block.0.0.weight,weight,8,13824,70081,63559,133640,1370621,153010,376833,71786,9.66724537037037,10.256068542352589,2.8197620472912304,1.144941634241245,99.14793113425925
109,features.2.5.block.0.1.weight,weight,8,288,0,2305,2305,17568,288,3551,2304,8.003472222222221,7.621691973969631,1.5405639913232103,0.12494577006507593,61.0
110,features.2.5.block.0.1.bias,bias,12,288,0,3457,3457,27474,432,5653,3744,12.003472222222221,7.947353196413075,1.635232860862019,0.12496384148105294,95.39583333333333
111,features.2.5.block.1.0.weight,weight,8,2592,0,20738,20738,162381,2592,33389,20736,8.000771604938272,7.8301186228180155,1.6100395409393384,0.12498794483556756,62.64699074074074
112,features.2.5.block.1.1.weight,weight,8,288,1456,1048,2504,26921,3157,7495,1268,8.694444444444445,10.751198083067093,2.9932108626198084,1.2607827476038338,93.47569444444444
113,features.2.5.block.1.1.bias,bias,12,288,0,3457,3457,27660,432,5715,3744,12.003472222222221,8.001157072606306,1.6531674862597627,0.12496384148105294,96.04166666666667
114,features.2.5.block.2.fc1.weight,weight,8,3456,15420,3954,19374,238559,33376,72354,8820,5.605902777777778,12.313358108805616,3.7345927531743572,1.7227211727056881,69.02748842592592
115,features.2.5.block.2.fc1.bias,bias,12,12,0,145,145,1140,18,233,156,12.083333333333334,7.862068965517241,1.606896551724138,0.12413793103448276,95.0
116,features.2.5.block.2.fc2.weight,weight,8,3456,16052,8829,24881,277472,34781,78938,11925,7.199363425925926,11.151963345524697,3.1726216791929587,1.3978939753225352,80.28703703703704
117,features.2.5.block.2.fc2.bias,bias,12,288,0,3457,3457,26598,432,5361,3744,12.003472222222221,7.693954295632051,1.5507665606016778,0.12496384148105294,92.35416666666667
118,features.2.5.block.3.0.weight,weight,8,13824,70429,59617,130046,1346943,153287,371024,68566,9.407262731481481,10.357435061439798,2.8530212386386355,1.1787136859265184,97.43511284722223
119,features.2.5.block.3.1.weight,weight,8,48,0,385,385,2967,48,604,384,8.020833333333334,7.706493506493507,1.568831168831169,0.12467532467532468,61.8125
120,features.2.5.block.3.1.bias,bias,12,48,0,577,577,4530,72,925,624,12.020833333333334,7.8509532062391685,1.6031195840554593,0.12478336221837089,94.375
121,features.2.6.block.0.0.weight,weight,8,13824,70206,55560,125766,1316295,152463,363499,65074,9.09765625,10.466222985544583,2.890280361942019,1.212275177710987,95.21809895833333
122,features.2.6.block.0.1.weight,weight,8,288,0,2305,2305,17547,288,3544,2304,8.003472222222221,7.612581344902386,1.537527114967462,0.12494577006507593,60.927083333333336
123,features.2.6.block.0.1.bias,bias,12,288,0,3457,3457,27425,433,5637,3744,12.003472222222221,7.933179056985826,1.6306045704367949,0.12525310963262945,95.22569444444444
124,features.2.6.block.1.0.weight,weight,8,2592,13158,12631,25789,262769,28787,71997,14025,9.94945987654321,10.18918918918919,2.7917716856023884,1.1162511148163945,101.37692901234568
125,features.2.6.block.1.1.weight,weight,8,288,1476,1023,2499,26890,3190,7476,1257,8.677083333333334,10.760304121648659,2.991596638655462,1.2765106042416967,93.36805555555556
126,features.2.6.block.1.1.bias,bias,12,288,0,3457,3457,27630,432,5705,3744,12.003472222222221,7.992479028059011,1.6502748047439977,0.12496384148105294,95.9375
127,features.2.6.block.2.fc1.weight,weight,8,3456,16829,6211,23040,271837,36473,81537,11356,6.666666666666667,11.798480902777778,3.538932291666667,1.5830295138888888,78.65653935185185
128,features.2.6.block.2.fc1.bias,bias,12,12,0,145,145,1134,18,231,156,12.083333333333334,7.820689655172414,1.5931034482758621,0.12413793103448276,94.5
129,features.2.6.block.2.fc2.weight,weight,8,3456,17566,13736,31302,329634,38191,91461,16301,9.057291666666666,10.530764807360551,2.9218899750814646,1.2200817839115712,95.38020833333333
130,features.2.6.block.2.fc2.bias,bias,12,288,0,3457,3457,27060,432,5515,3744,12.003472222222221,7.827596181660399,1.5953138559444606,0.12496384148105294,93.95833333333333
131,features.2.6.block.3.0.weight,weight,8,13824,70415,49417,119832,1276989,152366,354537,60138,8.668402777777779,10.656494091728419,2.958617063889445,1.2714967621336537,92.37478298611111
132,features.2.6.block.3.1.weight,weight,8,48,0,385,385,2931,48,592,384,8.020833333333334,7.612987012987013,1.5376623376623377,0.12467532467532468,61.0625
133,features.2.6.block.3.1.bias,bias,12,48,0,577,577,4578,72,941,624,12.020833333333334,7.934142114384748,1.6308492201039861,0.12478336221837089,95.375
134,features.3.0.block.0.0.weight,weight,8,13824,70299,44339,114638,1241572,151855,347977,56860,8.292679398148149,10.830370383293499,3.0354420000348923,1.324648022470734,89.81278935185185
135,features.3.0.block.0.1.weight,weight,8,288,0,2305,2305,17406,288,3497,2304,8.003472222222221,7.551409978308026,1.5171366594360087,0.12494577006507593,60.4375
136,features.3.0.block.0.1.bias,bias,12,288,0,3457,3457,27549,432,5678,3744,12.003472222222221,7.969048307781313,1.642464564651432,0.12496384148105294,95.65625
137,features.3.0.block.1.0.weight,weight,8,7200,0,57604,57604,455549,7201,94246,57600,8.000555555555556,7.908287618915353,1.6361016596069717,0.12500867995278106,63.270694444444445
138,features.3.0.block.1.1.weight,weight,8,288,0,2305,2305,17688,288,3591,2304,8.003472222222221,7.673752711496746,1.5579175704989154,0.12494577006507593,61.416666666666664
139,features.3.0.block.1.1.bias,bias,12,288,0,3457,3457,27372,432,5619,3744,12.003472222222221,7.917847844952271,1.6253977437084177,0.12496384148105294,95.04166666666667
140,features.3.0.block.2.fc1.weight,weight,8,3456,17636,13624,31260,328268,38319,91217,16310,9.04513888888889,10.50121561100448,2.9180102367242484,1.2258157389635316,94.98495370370371
141,features.3.0.block.2.fc1.bias,bias,12,12,0,145,145,1161,18,240,156,12.083333333333334,8.006896551724138,1.6551724137931034,0.12413793103448276,96.75
142,features.3.0.block.2.fc2.weight,weight,8,3456,17711,12063,29774,319281,38358,89274,15100,8.615162037037036,10.723483576274601,2.9983878551756566,1.288305232753409,92.38454861111111
143,features.3.0.block.2.fc2.bias,bias,12,288,0,3457,3457,6198,432,1297,576,12.003472222222221,1.792884003471218,0.3751807925947353,0.12496384148105294,21.520833333333332
144,features.3.0.block.3.0.weight,weight,8,23040,117079,75761,192840,2078240,252932,579848,95303,8.369791666666666,10.777017216345156,3.0068865380626426,1.3116158473345778,90.20138888888889
145,features.3.0.block.3.1.weight,weight,8,80,0,641,641,4904,81,994,640,8.0125,7.650546021840873,1.5507020280811232,0.12636505460218408,61.3
146,features.3.0.block.3.1.bias,bias,12,80,0,961,961,7626,121,1568,1040,12.0125,7.935483870967742,1.631633714880333,0.1259105098855359,95.325
147,features.3.1.block.0.0.weight,weight,8,38400,192974,170000,362974,3741608,421134,1031313,193828,9.452447916666667,10.30819838335528,2.8412861527271924,1.1602318623372474,97.43770833333333
148,features.3.1.block.0.1.weight,weight,8,480,2457,2414,4871,49436,5377,13526,2669,10.147916666666667,10.14904537056046,2.7768425374666394,1.1038801067542598,102.99166666666666
149,features.3.1.block.0.1.bias,bias,12,480,0,5761,5761,45293,721,9257,6240,12.002083333333333,7.8620031244575594,1.6068390904356882,0.12515188335358446,94.36041666666667
150,features.3.1.block.1.0.weight,weight,8,12000,60433,34195,94628,1040986,130461,294190,46098,7.885666666666666,11.000824280339858,3.1089106818277887,1.37867227459103,86.74883333333334
151,features.3.1.block.1.1.weight,weight,8,480,2542,1245,3787,42439,5455,12124,1847,7.889583333333333,11.206495907050435,3.201478743068392,1.440454185371006,88.41458333333334
152,features.3.1.block.1.1.bias,bias,12,480,0,5761,5761,46359,720,9612,6240,12.002083333333333,8.047040444367298,1.6684603367470925,0.12497830237805936,96.58125
153,features.3.1.block.2.fc1.weight,weight,8,9600,41268,8376,49644,627326,89651,192493,21759,5.17125,12.63649182177101,3.8774675690919347,1.805877850294094,65.34645833333333
154,features.3.1.block.2.fc1.bias,bias,12,20,0,241,241,1885,30,384,260,12.05,7.821576763485477,1.5933609958506223,0.12448132780082988,94.25
155,features.3.1.block.2.fc2.weight,weight,8,9600,44678,27575,72253,790895,97125,223676,35585,7.526354166666667,10.946189085574302,3.095733049146748,1.3442348414598702,82.38489583333333
156,features.3.1.block.2.fc2.bias,bias,12,480,0,5761,5761,44832,720,9103,6240,12.002083333333333,7.781982294740496,1.5801076202048256,0.12497830237805936,93.4
157,features.3.1.block.3.0.weight,weight,8,38400,193410,148447,341857,3595187,419890,994467,175219,8.902526041666667,10.516639998595904,2.9090145879709937,1.2282621095955326,93.62466145833334
158,features.3.1.block.3.1.weight,weight,8,80,0,641,641,4881,80,986,640,8.0125,7.614664586583463,1.5382215288611545,0.12480499219968799,61.0125
159,features.3.1.block.3.1.bias,bias,12,80,0,961,961,7633,120,1570,1040,12.0125,7.942767950052029,1.6337148803329864,0.12486992715920915,95.4125
160,features.3.2.block.0.0.weight,weight,8,38400,193699,176216,369915,3792873,423071,1043115,198899,9.633203125,10.253363610559182,2.819877539434735,1.143697876539205,98.772734375
161,features.3.2.block.0.1.weight,weight,8,480,2428,1838,4266,45143,5269,12499,2180,8.8875,10.58204406938584,2.9299109235818097,1.2351148616971401,94.04791666666667
162,features.3.2.block.0.1.bias,bias,12,480,0,5761,5761,45845,721,9441,6240,12.002083333333333,7.957819822947405,1.6387779899323034,0.12515188335358446,95.51041666666667
163,features.3.2.block.1.0.weight,weight,8,12000,60882,37159,98041,1067582,131606,300229,48387,8.170083333333332,10.889138217684438,3.06228006650279,1.3423567691068023,88.96516666666666
164,features.3.2.block.1.1.weight,weight,8,480,2438,1335,3773,41684,5242,11624,1749,7.860416666666667,11.047972435727537,3.0808375298171216,1.389345348529022,86.84166666666667
165,features.3.2.block.1.1.bias,bias,12,480,0,5761,5761,46488,720,9655,6240,12.002083333333333,8.069432390210032,1.675924318694671,0.12497830237805936,96.85
166,features.3.2.block.2.fc1.weight,weight,8,9600,34648,4552,39200,518301,76072,161123,15264,4.083333333333333,13.221964285714286,4.110280612244898,1.9406122448979592,53.9896875
