id,name,type,bitwidth,num_elements,regularBins,bypassBins,totalBins,ops_total,mem,branches,loops,bins_per_weight,ops_per_bin,branches_per_bin,mem_per_bin,ops_per_weight
0,bert.embeddings.word_embeddings.weight,Weight,8,23440896,120095048,60122078,180217126,1957152989,257636400,567045230,79895881,7.688150060475504,10.859972259240223,3.146455847930901,1.429588883800089,83.49309638164002
1,bert.embeddings.position_embeddings.weight,Weight,8,393216,1918829,144408,2063237,27001366,4079501,8466082,868319,5.247083028157552,13.086895010122443,4.103300784156159,1.9772333474050727,68.66802469889323
2,bert.embeddings.token_type_embeddings.weight,Weight,8,1536,5999,416,6415,86779,12905,27499,2366,4.176432291666667,13.52751363990647,4.286671862821512,2.0116913484021826,56.496744791666664
3,bert.embeddings.LayerNorm.weight,Weight,12,768,0,9217,9217,74064,1152,15343,9984,12.001302083333334,8.03558641640447,1.6646414234566562,0.12498643810350439,96.4375
4,bert.embeddings.LayerNorm.bias,Bias,12,768,0,9217,9217,75693,1152,15886,9984,12.001302083333334,8.212325051535206,1.7235543018335684,0.12498643810350439,98.55859375
5,bert.encoder.layer.0.attention.self.query.weight,Weight,8,589824,3019623,1579483,4599106,49595769,6481678,14328500,2040462,7.797420925564236,10.783784718160442,3.1154967943769942,1.4093343358470103,84.08570861816406
6,bert.encoder.layer.0.attention.self.query.bias,Bias,12,768,0,9217,9217,73085,1153,15017,9984,12.001302083333334,7.929369643050884,1.6292719973961158,0.12509493327546925,95.16276041666667
7,bert.encoder.layer.0.attention.self.key.weight,Weight,8,589824,3021026,1542524,4563550,49456505,6481957,14315799,2028313,7.73713853624132,10.837287857041119,3.136987433029111,1.420376023052229,83.84959750705295
8,bert.encoder.layer.0.attention.self.key.bias,Bias,12,768,0,9217,9217,73214,1153,15060,9984,12.001302083333334,7.94336552023435,1.6339372897906044,0.12509493327546925,95.33072916666667
9,bert.encoder.layer.0.attention.self.value.weight,Weight,8,589824,3017246,969580,3986826,46569990,6432193,13848446,1763494,6.759348551432292,11.680968770646123,3.473551642334027,1.6133618572769417,78.9557393391927
10,bert.encoder.layer.0.attention.self.value.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
11,bert.encoder.layer.0.attention.output.dense.weight,Weight,12,589824,0,7078176,7078176,12683016,884772,2654532,1179648,12.00048828125,1.7918480693331162,0.3750305163364121,0.125,21.5030517578125
12,bert.encoder.layer.0.attention.output.dense.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
13,bert.encoder.layer.0.attention.output.LayerNorm.weight,Weight,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
14,bert.encoder.layer.0.attention.output.LayerNorm.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
15,bert.encoder.layer.0.intermediate.dense.weight,Weight,12,2359296,0,28312704,28312704,50732064,3539088,10618128,4718592,12.00048828125,1.7918480693331162,0.3750305163364121,0.125,21.5030517578125
16,bert.encoder.layer.0.intermediate.dense.bias,Bias,12,3072,0,36866,36866,66062,4609,13827,6144,12.000651041666666,1.7919492215049098,0.3750610318450605,0.12502034394835349,21.504557291666668
17,bert.encoder.layer.0.output.dense.weight,Weight,12,2359296,15883192,16508682,32391874,318674935,34663224,86937606,17143509,13.729465908474392,9.838113565149087,2.683932581362844,1.070120981577046,135.07204479641385
18,bert.encoder.layer.0.output.dense.bias,Bias,12,768,0,9217,9217,73137,1152,15034,9984,12.001302083333334,7.935011391993056,1.6311164153195183,0.12498643810350439,95.23046875
19,bert.encoder.layer.0.output.LayerNorm.weight,Weight,12,768,0,9217,9217,75180,1152,15715,9984,12.001302083333334,8.15666702831724,1.7050016274275794,0.12498643810350439,97.890625
20,bert.encoder.layer.0.output.LayerNorm.bias,Bias,12,768,0,9217,9217,74415,1152,15460,9984,12.001302083333334,8.073668221764132,1.6773353585765434,0.12498643810350439,96.89453125
21,bert.encoder.layer.1.attention.self.query.weight,Weight,8,589824,3020513,1565618,4586131,49421280,6481639,14278520,2016279,7.775422837999132,10.776246906161207,3.1134130272336313,1.4133130955046858,83.78987630208333
22,bert.encoder.layer.1.attention.self.query.bias,Bias,12,768,0,9217,9217,73224,1152,15063,9984,12.001302083333334,7.944450471953998,1.6342627753064989,0.12498643810350439,95.34375
23,bert.encoder.layer.1.attention.self.key.weight,Weight,8,589824,3021024,1564103,4585127,49510870,6483439,14314167,2031622,7.77372063530816,10.798145831075127,3.12186925247654,1.4140151406929404,83.94176907009549
24,bert.encoder.layer.1.attention.self.key.bias,Bias,12,768,0,9217,9217,72807,1152,14924,9984,12.001302083333334,7.899207985244656,1.619181946403385,0.12498643810350439,94.80078125
25,bert.encoder.layer.1.attention.self.value.weight,Weight,8,589824,3023864,942140,3966004,46475959,6443913,13837866,1749691,6.724046495225695,11.718586012520412,3.489120535430625,1.6247873174106733,78.79631720648871
26,bert.encoder.layer.1.attention.self.value.bias,Bias,12,768,0,9217,9217,73083,1152,15016,9984,12.001302083333334,7.9291526527069545,1.629163502224151,0.12498643810350439,95.16015625
27,bert.encoder.layer.1.attention.output.dense.weight,Weight,12,589824,0,7078176,7078176,56026305,884772,11498967,7667712,12.00048828125,7.91535912641901,1.6245664137201448,0.125,94.98817443847656
28,bert.encoder.layer.1.attention.output.dense.bias,Bias,12,768,0,9217,9217,72552,1152,14839,9984,12.001302083333334,7.8715417163936205,1.609959856786373,0.12498643810350439,94.46875
29,bert.encoder.layer.1.attention.output.LayerNorm.weight,Weight,12,768,5353,10,5363,70418,11282,22756,3053,6.983072916666667,13.130337497669215,4.243147492075331,2.103673317173224,91.69010416666667
30,bert.encoder.layer.1.attention.output.LayerNorm.bias,Bias,12,768,0,9217,9217,72912,1152,14959,9984,12.001302083333334,7.910599978300966,1.6229792774221548,0.12498643810350439,94.9375
31,bert.encoder.layer.1.intermediate.dense.weight,Weight,12,2359296,0,28312704,28312704,224115906,3539088,45999430,30670848,12.00048828125,7.915736554163106,1.624692222968177,0.125,94.99270375569661
32,bert.encoder.layer.1.intermediate.dense.bias,Bias,12,3072,0,36866,36866,303017,4609,63628,39936,12.000651041666666,8.219416264308578,1.7259263277816959,0.12502034394835349,98.63834635416667
33,bert.encoder.layer.1.output.dense.weight,Weight,12,2359296,6976737,23732877,30709614,270319573,17298075,65882540,25402193,13.016431172688803,8.802441248528881,2.145339241320324,0.56327881555268,114.57637066311307
34,bert.encoder.layer.1.output.dense.bias,Bias,12,768,0,9217,9217,73248,1152,15071,9984,12.001302083333334,7.947054356081154,1.6351307366822176,0.12498643810350439,95.375
35,bert.encoder.layer.1.output.LayerNorm.weight,Weight,12,768,0,9217,9217,74073,1152,15346,9984,12.001302083333334,8.036562872952153,1.6649669089725507,0.12498643810350439,96.44921875
36,bert.encoder.layer.1.output.LayerNorm.bias,Bias,12,768,0,9217,9217,74448,1152,15471,9984,12.001302083333334,8.077248562438971,1.6785288054681566,0.12498643810350439,96.9375
37,bert.encoder.layer.2.attention.self.query.weight,Weight,8,589824,3017992,1687477,4705469,50048412,6487525,14396403,2084458,7.977750990125868,10.63622180913316,3.0595043767156898,1.3787201658325663,84.85312906901042
38,bert.encoder.layer.2.attention.self.query.bias,Bias,12,768,0,9217,9217,72978,1152,14981,9984,12.001302083333334,7.917760659650646,1.6253661712053813,0.12498643810350439,95.0234375
39,bert.encoder.layer.2.attention.self.key.weight,Weight,8,589824,3017641,1653233,4670874,49883948,6484020,14370819,2069239,7.919097900390625,10.67978883609363,3.07668736086651,1.3881813125337998,84.57429334852431
40,bert.encoder.layer.2.attention.self.key.bias,Bias,12,768,0,9217,9217,72786,1152,14917,9984,12.001302083333334,7.896929586633394,1.6184224801996312,0.12498643810350439,94.7734375
41,bert.encoder.layer.2.attention.self.value.weight,Weight,8,589824,3018733,912132,3930865,46232805,6431782,13789530,1730499,6.664471096462673,11.76148379555136,3.508014139381536,1.636225614463992,78.38406880696614
42,bert.encoder.layer.2.attention.self.value.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
43,bert.encoder.layer.2.attention.output.dense.weight,Weight,12,589824,0,7078176,7078176,12683016,884772,2654532,1179648,12.00048828125,1.7918480693331162,0.3750305163364121,0.125,21.5030517578125
44,bert.encoder.layer.2.attention.output.dense.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
45,bert.encoder.layer.2.attention.output.LayerNorm.weight,Weight,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
46,bert.encoder.layer.2.attention.output.LayerNorm.bias,Bias,12,768,0,9217,9217,16518,1152,3457,1536,12.001302083333334,1.7921232505153522,0.37506780948247803,0.12498643810350439,21.5078125
47,bert.encoder.layer.2.intermediate.dense.weight,Weight,12,2359296,0,28312704,28312704,50732064,3539088,10618128,4718592,12.00048828125,1.7918480693331162,0.3750305163364121,0.125,21.5030517578125
48,bert.encoder.layer.2.intermediate.dense.bias,Bias,12,3072,0,36866,36866,66060,4608,13826,6144,12.000651041666666,1.791894970975967,0.37503390658058916,0.12499321868388216,21.50390625
49,bert.encoder.layer.2.output.dense.weight,Weight,12,2359296,15767824,13160574,28928398,294433660,34089736,81911847,14285570,12.261453416612413,10.178014696838726,2.831537612279809,1.1784176918472984,124.79725307888455
50,bert.encoder.layer.2.output.dense.bias,Bias,12,768,0,9217,9217,72807,1152,14924,9984,12.001302083333334,7.899207985244656,1.619181946403385,0.12498643810350439,94.80078125
51,bert.encoder.layer.2.output.LayerNorm.weight,Weight,12,768,0,9217,9217,74229,1152,15398,9984,12.001302083333334,8.05348811977867,1.6706086579147228,0.12498643810350439,96.65234375
52,bert.encoder.layer.2.output.LayerNorm.bias,Bias,12,768,0,9217,9217,73653,1152,15206,9984,12.001302083333334,7.990994900726918,1.649777584897472,0.12498643810350439,95.90234375
53,bert.encoder.layer.3.attention.self.query.weight,Weight,8,589824,3020740,1592115,4612855,49641613,6484540,14324765,2041095,7.820731268988715,10.761581059885906,3.105401101920611,1.4057541370799647,84.16343349880643
54,bert.encoder.layer.3.attention.self.query.bias,Bias,12,768,0,9217,9217,73161,1152,15042,9984,12.001302083333334,7.937615276120213,1.631984376695237,0.12498643810350439,95.26171875
55,bert.encoder.layer.3.attention.self.key.weight,Weight,8,589824,3019581,1577180,4596761,49523340,6480959,14300714,2029119,7.793445163302952,10.773529448235399,3.111041448533,1.4098968817391202,83.96291097005208
56,bert.encoder.layer.3.attention.self.key.bias,Bias,12,768,0,9217,9217,73245,1152,15070,9984,12.001302083333334,7.94672887056526,1.6350222415102529,0.12498643810350439,95.37109375
