id,name,type,bitwidth,num_elements,regularBins,bypassBins,totalBins,ops_total,mem,branches,loops,bins_per_weight,ops_per_bin,branches_per_bin,mem_per_bin,ops_per_weight
12,features.1.0.block.2.1.bias,bias,12,16,0,193,193,1529,24,314,208,12.0625,7.922279792746114,1.6269430051813472,0.12435233160621761,95.5625
13,features.2.0.block.0.0.weight,weight,8,1536,7688,5826,13514,142676,16728,39775,7022,8.798177083333334,10.557643924818706,2.9432440432144444,1.2378274382122243,92.88802083333333
14,features.2.0.block.0.1.weight,weight,8,96,0,769,769,5814,96,1169,768,8.010416666666666,7.560468140442133,1.5201560468140443,0.12483745123537061,60.5625
15,features.2.0.block.0.1.bias,bias,12,96,0,1153,1153,9117,144,1870,1248,12.010416666666666,7.907198612315698,1.621856027753686,0.12489158716392021,94.96875
16,features.2.0.block.1.0.weight,weight,8,864,0,6913,6913,54879,864,11380,6912,8.001157407407407,7.938521625922176,1.6461738753073918,0.12498191812527122,63.517361111111114
17,features.2.0.block.1.1.weight,weight,8,96,0,769,769,5964,96,1219,768,8.010416666666666,7.755526657997399,1.5851755526657998,0.12483745123537061,62.125
18,features.2.0.block.1.1.bias,bias,12,96,0,1153,1153,9198,144,1897,1248,12.010416666666666,7.977450130095403,1.645273200346921,0.12489158716392021,95.8125
19,features.2.0.block.2.fc1.weight,weight,8,384,0,3073,3073,24213,384,4998,3072,8.002604166666666,7.879271070615034,1.6264236902050113,0.12495932313699967,63.0546875
20,features.2.0.block.2.fc1.bias,bias,12,4,0,49,49,407,6,86,52,12.25,8.306122448979592,1.7551020408163265,0.12244897959183673,101.75
21,features.2.0.block.2.fc2.weight,weight,8,384,1940,1444,3384,35861,4200,9904,1708,8.8125,10.597222222222221,2.9267139479905437,1.2411347517730495,93.38802083333333
22,features.2.0.block.2.fc2.bias,bias,12,96,0,1153,1153,2070,144,433,192,12.010416666666666,1.795316565481353,0.375542064180399,0.12489158716392021,21.5625
23,features.2.0.block.3.0.weight,weight,8,2304,11582,9547,21129,220591,25266,61341,11230,9.170572916666666,10.440200672062094,2.9031662643759764,1.1957972454919779,95.74262152777777
24,features.2.0.block.3.1.weight,weight,12,24,0,289,289,2334,36,485,312,12.041666666666666,8.076124567474048,1.6782006920415224,0.1245674740484429,97.25
25,features.2.0.block.3.1.bias,bias,12,24,0,289,289,2307,36,476,312,12.041666666666666,7.982698961937716,1.6470588235294117,0.1245674740484429,96.125
26,features.2.1.block.0.0.weight,weight,8,3456,17552,14302,31854,332414,38242,92370,16896,9.21701388888889,10.435549695485653,2.899792804671313,1.2005399635838514,96.18460648148148
27,features.2.1.block.0.1.weight,weight,8,144,0,1153,1153,8586,144,1709,1152,8.006944444444445,7.446660884648742,1.4822202948829142,0.12489158716392021,59.625
28,features.2.1.block.0.1.bias,bias,12,144,0,1729,1729,13617,216,2786,1872,12.006944444444445,7.87565066512435,1.611336032388664,0.1249277038750723,94.5625
29,features.2.1.block.1.0.weight,weight,8,1296,6560,5722,12282,127171,14345,35295,6656,9.476851851851851,10.354258264126363,2.8737176355642404,1.1679693860934701,98.12577160493827
30,features.2.1.block.1.1.weight,weight,8,144,0,1153,1153,8805,144,1782,1152,8.006944444444445,7.636600173460538,1.5455333911535125,0.12489158716392021,61.145833333333336
31,features.2.1.block.1.1.bias,bias,12,144,0,1729,1729,13836,216,2859,1872,12.006944444444445,8.002313475997687,1.6535569693464431,0.1249277038750723,96.08333333333333
32,features.2.1.block.2.fc1.weight,weight,8,864,4362,3460,7822,82067,9497,22805,4098,9.05324074074074,10.491817949373562,2.9154947583738173,1.2141396062388137,94.98495370370371
33,features.2.1.block.2.fc1.bias,bias,12,6,0,73,73,600,9,126,78,12.166666666666666,8.219178082191782,1.726027397260274,0.1232876712328767,100.0
34,features.2.1.block.2.fc2.weight,weight,8,864,0,6913,6913,54609,864,11290,6912,8.001157407407407,7.899464776508029,1.633154925502676,0.12498191812527122,63.204861111111114
35,features.2.1.block.2.fc2.bias,bias,12,144,0,1729,1729,13431,216,2724,1872,12.006944444444445,7.768074031231926,1.5754771544245227,0.1249277038750723,93.27083333333333
36,features.2.1.block.3.0.weight,weight,8,3456,7222,23042,30264,270955,17853,65953,24045,8.756944444444445,8.953046523922813,2.179255881575469,0.5899088025376685,78.40133101851852
37,features.2.1.block.3.1.weight,weight,12,24,0,289,289,2250,36,457,312,12.041666666666666,7.7854671280276815,1.5813148788927336,0.1245674740484429,93.75
38,features.2.1.block.3.1.bias,bias,12,24,0,289,289,2295,36,472,312,12.041666666666666,7.9411764705882355,1.6332179930795847,0.1245674740484429,95.625
39,features.3.0.block.0.0.weight,weight,8,3456,17564,13868,31432,330176,38258,92188,16690,9.094907407407407,10.504454059557139,2.932934588953932,1.2171672181216595,95.53703703703704
40,features.3.0.block.0.1.weight,weight,8,144,741,631,1372,14330,1614,3964,732,9.527777777777779,10.444606413994169,2.889212827988338,1.1763848396501457,99.51388888888889
41,features.3.0.block.0.1.bias,bias,12,144,0,1729,1729,13779,216,2840,1872,12.006944444444445,7.969346443030654,1.642567958357432,0.1249277038750723,95.6875
42,features.3.0.block.1.0.weight,weight,8,3600,0,28802,28802,227955,3600,47183,28800,8.000555555555556,7.914554544823276,1.6381848482744255,0.12499132004721894,63.32083333333333
43,features.3.0.block.1.1.weight,weight,8,144,681,322,1003,11603,1473,3353,477,6.965277777777778,11.568295114656031,3.3429710867397806,1.468594217347956,80.57638888888889
44,features.3.0.block.1.1.bias,bias,12,144,0,1729,1729,13629,216,2790,1872,12.006944444444445,7.882591093117409,1.6136495083863505,0.1249277038750723,94.64583333333333
45,features.3.0.block.2.fc1.weight,weight,8,864,4284,2095,6379,72424,9281,21164,3139,7.383101851851852,11.353503683963003,3.317761404608873,1.454930239849506,83.82407407407408
46,features.3.0.block.2.fc1.bias,bias,12,6,0,73,73,584,10,121,78,12.166666666666666,8.0,1.6575342465753424,0.136986301369863,97.33333333333333
47,features.3.0.block.2.fc2.weight,weight,8,864,4451,2332,6783,75583,9578,21430,3263,7.850694444444445,11.143004570249152,3.1593690107621994,1.4120595606663717,87.48032407407408
48,features.3.0.block.2.fc2.bias,bias,12,144,0,1729,1729,13383,216,2708,1872,12.006944444444445,7.740312319259687,1.5662232504337767,0.1249277038750723,92.9375
49,features.3.0.block.3.0.weight,weight,8,5760,29232,25971,55203,568275,63788,156579,29591,9.583854166666667,10.294277484919299,2.836421933590566,1.1555169103128453,98.65885416666667
50,features.3.0.block.3.1.weight,weight,8,40,0,321,321,2433,40,490,320,8.025,7.579439252336448,1.5264797507788161,0.12461059190031153,60.825
51,features.3.0.block.3.1.bias,bias,12,40,0,481,481,3821,60,786,520,12.025,7.943866943866944,1.634095634095634,0.12474012474012475,95.525
52,features.3.1.block.0.0.weight,weight,8,9600,17446,66620,84066,739641,44409,176492,68415,8.756875,8.79833702091214,2.0994456736373803,0.528263507244308,77.0459375
53,features.3.1.block.0.1.weight,weight,8,240,0,1921,1921,14436,240,2891,1920,8.004166666666666,7.5148360229047375,1.5049453409682456,0.12493492972410203,60.15
54,features.3.1.block.0.1.bias,bias,12,240,0,2881,2881,22689,360,4642,3120,12.004166666666666,7.875390489413398,1.611246095105866,0.12495661228740021,94.5375
55,features.3.1.block.1.0.weight,weight,8,6000,29748,13231,42979,491857,64360,143178,20820,7.163166666666666,11.444123874450312,3.3313478675632284,1.4974755112962144,81.97616666666667
56,features.3.1.block.1.1.weight,weight,8,240,1216,1090,2306,23742,2655,6504,1224,9.608333333333333,10.295750216825672,2.8204683434518647,1.1513443191673893,98.925
57,features.3.1.block.1.1.bias,bias,12,240,0,2881,2881,23001,360,4746,3120,12.004166666666666,7.983686220062478,1.6473446719888927,0.12495661228740021,95.8375
58,features.3.1.block.2.fc1.weight,weight,8,2400,12214,6806,19020,209635,26333,59286,9268,7.925,11.021819137749738,3.1170347003154575,1.3844900105152471,87.34791666666666
59,features.3.1.block.2.fc1.bias,bias,12,10,0,121,121,965,15,199,130,12.1,7.975206611570248,1.6446280991735538,0.12396694214876033,96.5
60,features.3.1.block.2.fc2.weight,weight,8,2400,12164,8148,20312,218620,26350,61334,10278,8.463333333333333,10.76309570697125,3.019594328475778,1.2972627018511225,91.09166666666667
61,features.3.1.block.2.fc2.bias,bias,12,240,0,2881,2881,22602,360,4613,3120,12.004166666666666,7.845192641443943,1.6011801457827144,0.12495661228740021,94.175
62,features.3.1.block.3.0.weight,weight,8,9600,0,76805,76805,604055,9601,124547,76800,8.000520833333333,7.864787448733806,1.6216001562398281,0.12500488249462927,62.92239583333333
63,features.3.1.block.3.1.weight,weight,8,40,0,321,321,2448,40,495,320,8.025,7.626168224299065,1.5420560747663552,0.12461059190031153,61.2
64,features.3.1.block.3.1.bias,bias,12,40,0,481,481,3811,61,783,520,12.025,7.923076923076923,1.6278586278586278,0.12681912681912683,95.275
65,features.4.0.block.0.0.weight,weight,8,9600,38240,53919,92159,896832,85840,237507,58162,9.599895833333333,9.731355591966059,2.577143849217114,0.9314337178137784,93.42
66,features.4.0.block.0.1.weight,weight,8,240,0,1921,1921,14634,240,2957,1920,8.004166666666666,7.617907339927121,1.5393024466423737,0.12493492972410203,60.975
67,features.4.0.block.0.1.bias,bias,12,240,0,2881,2881,23241,360,4826,3120,12.004166666666666,8.066990628254079,1.6751128080527595,0.12495661228740021,96.8375
68,features.4.0.block.1.0.weight,weight,8,2160,0,17282,17282,136820,2161,28325,17280,8.000925925925927,7.916907765304941,1.6389885429927091,0.12504339775488948,63.342592592592595
69,features.4.0.block.1.1.weight,weight,8,240,1218,984,2202,23002,2643,6314,1130,9.175,10.44595821980018,2.8673932788374206,1.2002724795640327,95.84166666666667
70,features.4.0.block.1.1.bias,bias,12,240,0,2881,2881,22755,360,4664,3120,12.004166666666666,7.898299201666088,1.6188823325234294,0.12495661228740021,94.8125
71,features.4.0.block.2.fc1.weight,weight,8,2400,12221,10149,22370,232278,26616,64313,11852,9.320833333333333,10.383459991059455,2.87496647295485,1.1898077782744747,96.7825
72,features.4.0.block.2.fc1.bias,bias,12,10,0,121,121,965,15,199,130,12.1,7.975206611570248,1.6446280991735538,0.12396694214876033,96.5
73,features.4.0.block.2.fc2.weight,weight,8,2400,12527,6864,19391,215670,27049,62115,9977,8.079583333333334,11.122170078902583,3.203290186168841,1.394925480893198,89.8625
74,features.4.0.block.2.fc2.bias,bias,12,240,0,2881,2881,22887,360,4708,3120,12.004166666666666,7.944116626171469,1.6341548073585561,0.12495661228740021,95.3625
75,features.4.0.block.3.0.weight,weight,8,19200,97520,85664,183184,1886839,212576,518871,97394,9.540833333333333,10.300239103851865,2.83251266486156,1.160450694383789,98.27286458333333
76,features.4.0.block.3.1.weight,weight,8,80,0,641,641,4902,80,993,640,8.0125,7.647425897035881,1.5491419656786272,0.12480499219968799,61.275
77,features.4.0.block.3.1.bias,bias,12,80,0,961,961,7567,120,1548,1040,12.0125,7.874089490114464,1.6108220603537982,0.12486992715920915,94.5875
78,features.4.1.block.0.0.weight,weight,8,38400,195050,180027,375077,3835304,425989,1052952,202060,9.767630208333333,10.225377722440992,2.8072955686432386,1.1357374619078215,99.87770833333333
79,features.4.1.block.0.1.weight,weight,8,480,0,3841,3841,29037,480,5838,3840,8.002083333333333,7.559750065087217,1.5199166883624056,0.1249674563915647,60.49375
80,features.4.1.block.0.1.bias,bias,12,480,0,5761,5761,45495,720,9324,6240,12.002083333333333,7.897066481513626,1.6184690157958688,0.12497830237805936,94.78125
81,features.4.1.block.1.0.weight,weight,8,4320,21751,16825,38576,407160,47474,114288,20554,8.92962962962963,10.554749066777271,2.962671090833679,1.2306615512235586,94.25
82,features.4.1.block.1.1.weight,weight,8,480,2456,1867,4323,45566,5336,12727,2271,9.00625,10.540365486930373,2.9440203562340965,1.234328012953967,94.92916666666666
83,features.4.1.block.1.1.bias,bias,12,480,0,5761,5761,46065,720,9514,6240,12.002083333333333,7.996007637562923,1.6514494011456344,0.12497830237805936,95.96875
84,features.4.1.block.2.fc1.weight,weight,8,9600,48015,17528,65543,770449,103450,228187,30975,6.827395833333333,11.754863219565781,3.4814854370413317,1.578353142211983,80.25510416666667
85,features.4.1.block.2.fc1.bias,bias,12,20,0,241,241,1936,30,401,260,12.05,8.033195020746888,1.6639004149377594,0.12448132780082988,96.8
86,features.4.1.block.2.fc2.weight,weight,8,9600,48710,22898,71608,808191,104936,232096,34164,7.4591666666666665,11.286322757233828,3.2412021003239864,1.4654228577812536,84.1865625
87,features.4.1.block.2.fc2.bias,bias,12,480,0,5761,5761,45410,721,9296,6240,12.002083333333333,7.882312098593994,1.6136087484811665,0.12515188335358446,94.60416666666667
88,features.4.1.block.3.0.weight,weight,8,38400,195955,147264,343219,3617435,424707,1000280,175018,8.937994791666666,10.539728278446123,2.9144074191696845,1.2374227534023465,94.20403645833333
89,features.4.1.block.3.1.weight,weight,8,80,0,641,641,4905,80,994,640,8.0125,7.6521060842433695,1.5507020280811232,0.12480499219968799,61.3125
90,features.4.1.block.3.1.bias,bias,12,80,0,961,961,7600,120,1559,1040,12.0125,7.908428720083247,1.6222684703433923,0.12486992715920915,95.0
91,features.4.2.block.0.0.weight,weight,8,38400,194999,165565,360564,3733046,424463,1027296,189601,9.3896875,10.3533519708013,2.849136353046893,1.17721957821635,97.21473958333333
92,features.4.2.block.0.1.weight,weight,8,480,0,3841,3841,29064,480,5847,3840,8.002083333333333,7.566779484509242,1.5222598281697475,0.1249674563915647,60.55
93,features.4.2.block.0.1.bias,bias,12,480,0,5761,5761,45372,720,9283,6240,12.002083333333333,7.875716021524041,1.6113521957993404,0.12497830237805936,94.525
94,features.4.2.block.1.0.weight,weight,8,4320,21850,18591,40441,420171,47795,116994,21869,9.361342592592592,10.389728246086891,2.8929551692589204,1.181845157142504,97.26180555555555
95,features.4.2.block.1.1.weight,weight,8,480,2409,1527,3936,42640,5211,11911,1930,8.2,10.833333333333334,3.026168699186992,1.3239329268292683,88.83333333333333
96,features.4.2.block.1.1.bias,bias,12,480,0,5761,5761,46065,720,9514,6240,12.002083333333333,7.996007637562923,1.6514494011456344,0.12497830237805936,95.96875
97,features.4.2.block.2.fc1.weight,weight,8,9600,47717,13715,61432,741416,102656,221927,28138,6.399166666666667,12.068889178278422,3.612563484828754,1.6710509180882926,77.23083333333334
98,features.4.2.block.2.fc1.bias,bias,12,20,0,241,241,1873,30,380,260,12.05,7.771784232365145,1.5767634854771784,0.12448132780082988,93.65
99,features.4.2.block.2.fc2.weight,weight,8,9600,48822,22722,71544,809398,105211,233919,34382,7.4525,11.31328972380633,3.269582354914458,1.4705775466845576,84.31229166666667
100,features.4.2.block.2.fc2.bias,bias,12,480,0,5761,5761,45753,720,9410,6240,12.002083333333333,7.941850373199097,1.633396979691026,0.12497830237805936,95.31875
101,features.4.2.block.3.0.weight,weight,8,38400,174252,199265,373517,3722751,385240,1003685,218339,9.727005208333333,9.966751178661212,2.6871199972156554,1.0313854523355028,96.946640625
102,features.4.2.block.3.1.weight,weight,8,80,0,641,641,4959,80,1012,640,8.0125,7.736349453978159,1.578783151326053,0.12480499219968799,61.9875
103,features.4.2.block.3.1.bias,bias,12,80,0,961,961,7573,120,1550,1040,12.0125,7.880332986472425,1.6129032258064515,0.12486992715920915,94.6625
104,features.5.0.block.0.0.weight,weight,8,38400,195229,162304,357533,3714202,424690,1023757,187405,9.310755208333333,10.388417292949182,2.863391630982315,1.1878344096908537,96.72401041666667
105,features.5.0.block.0.1.weight,weight,8,480,2421,2473,4894,49254,5314,13464,2704,10.195833333333333,10.06416019615856,2.751123825091949,1.0858193706579484,102.6125
106,features.5.0.block.0.1.bias,bias,12,480,0,5761,5761,45168,720,9215,6240,12.002083333333333,7.840305502516924,1.5995486894636348,0.12497830237805936,94.1
107,features.5.0.block.1.0.weight,weight,8,12000,57536,23743,81279,947884,125392,283944,40743,6.77325,11.6621021420047,3.4934484922304656,1.5427355159389264,78.99033333333334
108,features.5.0.block.1.1.weight,weight,8,480,2438,1715,4153,44031,5264,12041,2003,8.652083333333334,10.602215266072719,2.8993498675656153,1.2675174572598122,91.73125
109,features.5.0.block.1.1.bias,bias,12,480,0,5761,5761,45024,720,9167,6240,12.002083333333333,7.815309842041312,1.5912168026384308,0.12497830237805936,93.8
110,features.5.0.block.2.fc1.weight,weight,8,9600,48559,19565,68124,789303,104670,232223,32606,7.09625,11.586269156244496,3.408828019493864,1.536462920556632,82.2190625
111,features.5.0.block.2.fc1.bias,bias,12,20,0,241,241,1897,30,388,260,12.05,7.871369294605809,1.6099585062240664,0.12448132780082988,94.85
112,features.5.0.block.2.fc2.weight,weight,8,9600,48449,22738,71187,806282,104475,233050,34353,7.4153125,11.326253388961467,3.273771896554146,1.467613468751317,83.98770833333333
113,features.5.0.block.2.fc2.bias,bias,12,480,0,5761,5761,45027,720,9168,6240,12.002083333333333,7.8158305849678875,1.591390383613956,0.12497830237805936,93.80625
114,features.5.0.block.3.0.weight,weight,8,53760,273816,217516,491332,5137826,594627,1418651,254559,9.13936011904762,10.456933397376927,2.8873572248499997,1.2102346275023812,95.5696800595238
115,features.5.0.block.3.1.weight,weight,8,112,582,416,998,10746,1263,3014,522,8.910714285714286,10.76753507014028,3.0200400801603204,1.2655310621242486,95.94642857142857
116,features.5.0.block.3.1.bias,bias,12,112,0,1345,1345,10750,169,2220,1456,12.008928571428571,7.992565055762082,1.6505576208178439,0.12565055762081784,95.98214285714286
117,features.5.1.block.0.0.weight,weight,8,75264,340216,396357,736573,7219321,752824,1951320,418044,9.786524766156463,9.80122947759421,2.649187521128252,1.022062986289207,95.91997502125851
118,features.5.1.block.0.1.weight,weight,8,672,0,5377,5377,40905,672,8258,5376,8.001488095238095,7.60740189696857,1.5358006323228566,0.12497675283615399,60.870535714285715
119,features.5.1.block.0.1.bias,bias,12,672,0,8065,8065,64188,1008,13219,8736,12.001488095238095,7.958834469931804,1.6390576565406076,0.1249845009299442,95.51785714285714
120,features.5.1.block.1.0.weight,weight,8,16800,85004,42244,127248,1430415,183521,410661,61962,7.574285714285714,11.241158996605055,3.227249151263674,1.4422309191500062,85.14375
121,features.5.1.block.1.1.weight,weight,8,672,0,5377,5377,41124,672,8331,5376,8.001488095238095,7.648130928026781,1.5493769760089269,0.12497675283615399,61.19642857142857
122,features.5.1.block.1.1.bias,bias,12,672,0,8065,8065,64689,1008,13386,8736,12.001488095238095,8.020954742715437,1.659764414135152,0.1249845009299442,96.26339285714286
123,features.5.1.block.2.fc1.weight,weight,8,18816,95833,46054,141887,1602871,206574,463348,68947,7.5407631802721085,11.296813661575762,3.2656127763642897,1.4559050512027176,85.18659651360544
124,features.5.1.block.2.fc1.bias,bias,12,28,0,337,337,2654,42,543,364,12.035714285714286,7.8753709198813056,1.6112759643916914,0.12462908011869436,94.78571428571429
125,features.5.1.block.2.fc2.weight,weight,8,18816,96435,47784,144219,1610152,207460,457646,68395,7.664700255102041,11.164631567269222,3.1732712055970436,1.4385067154813167,85.5735544217687
126,features.5.1.block.2.fc2.bias,bias,12,672,0,8065,8065,63723,1008,13064,8736,12.001488095238095,7.90117792932424,1.6198388096714198,0.1249845009299442,94.82589285714286
127,features.5.1.block.3.0.weight,weight,8,75264,62400,565878,628278,5220554,199715,1161973,572451,8.34765625,8.309305753185692,1.849456769137229,0.3178767997606155,69.36322810374149
128,features.5.1.block.3.1.weight,weight,8,112,581,501,1082,11168,1261,3027,558,9.660714285714286,10.32162661737523,2.797597042513863,1.16543438077634,99.71428571428571
129,features.5.1.block.3.1.bias,bias,12,112,0,1345,1345,10804,169,2238,1456,12.008928571428571,8.03271375464684,1.6639405204460966,0.12565055762081784,96.46428571428571
130,features.5.2.block.0.0.weight,weight,8,75264,187032,492421,679453,6184222,448159,1531556,512184,9.027596194727892,9.101765685043704,2.2541014610282093,0.6595879332345284,82.16706526360544
131,features.5.2.block.0.1.weight,weight,8,672,0,5377,5377,40854,672,8241,5376,8.001488095238095,7.597917054119398,1.532639018039799,0.12497675283615399,60.794642857142854
132,features.5.2.block.0.1.bias,bias,12,672,0,8065,8065,64491,1008,13320,8736,12.001488095238095,7.996404215747055,1.6515809051456913,0.1249845009299442,95.96875
133,features.5.2.block.1.0.weight,weight,8,16800,85248,42324,127572,1433221,183987,411087,61962,7.593571428571429,11.234604772207067,3.222392060953814,1.4422208635123694,85.31077380952381
134,features.5.2.block.1.1.weight,weight,8,672,0,5377,5377,40944,672,8271,5376,8.001488095238095,7.614655012088525,1.5382183373628417,0.12497675283615399,60.92857142857143
135,features.5.2.block.1.1.bias,bias,12,672,0,8065,8065,65052,1008,13507,8736,12.001488095238095,8.065964042157471,1.6747675139491631,0.1249845009299442,96.80357142857143
136,features.5.2.block.2.fc1.weight,weight,8,18816,96129,46874,143003,1605225,206693,457266,67679,7.600074404761905,11.225114158444228,3.1975972532044783,1.4453752718474437,85.31170280612245
137,features.5.2.block.2.fc1.bias,bias,12,28,0,337,337,2642,42,539,364,12.035714285714286,7.839762611275964,1.599406528189911,0.12462908011869436,94.35714285714286
138,features.5.2.block.2.fc2.weight,weight,8,18816,96069,57184,153253,1665648,207113,465686,74108,8.14482355442177,10.868615948790563,3.038674609958696,1.3514449961827828,88.52295918367346
139,features.5.2.block.2.fc2.bias,bias,12,672,0,8065,8065,64401,1008,13290,8736,12.001488095238095,7.985244885306882,1.6478611283323001,0.1249845009299442,95.83482142857143
140,features.5.2.block.3.0.weight,weight,8,75264,166042,503274,669316,6010933,406122,1465829,520545,8.892910289115646,8.980710157832773,2.190040279927568,0.6067716893066952,79.86464976615646
141,features.5.2.block.3.1.weight,weight,8,112,573,534,1107,11295,1248,3062,581,9.883928571428571,10.203252032520325,2.766034327009937,1.127371273712737,100.84821428571429
142,features.5.2.block.3.1.bias,bias,12,112,0,1345,1345,10700,168,2203,1456,12.008928571428571,7.955390334572491,1.637918215613383,0.12490706319702602,95.53571428571429
143,features.6.0.block.0.0.weight,weight,8,75264,382477,323922,706399,7314471,832543,2013766,371688,9.385615965136054,10.354588554060808,2.850748656212707,1.1785732992260747,97.18419164540816
144,features.6.0.block.0.1.weight,weight,8,672,3541,2138,5679,62484,7626,17645,2861,8.450892857142858,11.002641310089805,3.1070611023067443,1.3428420496566298,92.98214285714286
145,features.6.0.block.0.1.bias,bias,12,672,0,8065,8065,65067,1008,13512,8736,12.001488095238095,8.067823930564167,1.675387476751395,0.1249845009299442,96.82589285714286
146,features.6.0.block.1.0.weight,weight,8,16800,0,134409,134409,1065593,16801,220789,134400,8.000535714285714,7.927988453154179,1.6426652977107188,0.12499907000275279,63.428154761904764
147,features.6.0.block.1.1.weight,weight,8,672,3543,1467,5010,58813,7645,17611,2582,7.455357142857143,11.739121756487027,3.5151696606786427,1.5259481037924152,87.51934523809524
148,features.6.0.block.1.1.bias,bias,12,672,0,8065,8065,62604,1008,12691,8736,12.001488095238095,7.762430254184749,1.5735895846249226,0.1249845009299442,93.16071428571429
149,features.6.0.block.2.fc1.weight,weight,8,18816,87361,6865,94226,1250613,188644,390800,38936,5.007759353741497,13.272483178740474,4.147475219153949,2.002037654150659,66.46540178571429
150,features.6.0.block.2.fc1.bias,bias,12,28,0,337,337,2630,42,535,364,12.035714285714286,7.804154302670623,1.5875370919881306,0.12462908011869436,93.92857142857143
151,features.6.0.block.2.fc2.weight,weight,8,18816,90311,17878,108189,1361424,194456,414907,47502,5.74984056122449,12.583756204420043,3.8350201961382395,1.7973731155662775,72.3545918367347
152,features.6.0.block.2.fc2.bias,bias,12,672,0,8065,8065,63096,1008,12855,8736,12.001488095238095,7.823434593924365,1.5939243645381278,0.1249845009299442,93.89285714285714
153,features.6.0.block.3.0.weight,weight,8,129024,655409,607072,1262481,12897602,1431230,3538123,680069,9.784853980654763,10.216076123125813,2.802515839842342,1.1336645858432721,99.96281312003968
154,features.6.0.block.3.1.weight,weight,8,192,0,1537,1537,11709,192,2366,1536,8.005208333333334,7.6180871828236825,1.539362394274561,0.12491867273910215,60.984375
155,features.6.0.block.3.1.bias,bias,12,192,0,2305,2305,18312,288,3767,2496,12.005208333333334,7.944468546637744,1.6342733188720173,0.12494577006507593,95.375
156,features.6.1.block.0.0.weight,weight,8,221184,31115,1751157,1782272,14155742,283219,2961097,1754307,8.05787037037037,7.942526168845159,1.661417000323183,0.15890896563487503,63.9998462818287
157,features.6.1.block.0.1.weight,weight,8,1152,0,9217,9217,69645,1152,13998,9216,8.000868055555555,7.556146251491809,1.518715417163936,0.12498643810350439,60.455729166666664
158,features.6.1.block.0.1.bias,bias,12,1152,0,13825,13825,109713,1728,22554,14976,12.000868055555555,7.935840867992766,1.631392405063291,0.12499095840867992,95.23697916666667
159,features.6.1.block.1.0.weight,weight,8,28800,147185,79088,226273,2509397,317384,712043,109858,7.856701388888889,11.090130064126077,3.146831482324449,1.4026596191326406,87.13184027777778
160,features.6.1.block.1.1.weight,weight,8,1152,0,9217,9217,70569,1152,14306,9216,8.000868055555555,7.656395790387328,1.5521319301291092,0.12498643810350439,61.2578125
161,features.6.1.block.1.1.bias,bias,12,1152,0,13825,13825,111705,1728,23218,14976,12.000868055555555,8.07992766726944,1.6794213381555154,0.12499095840867992,96.96614583333333
162,features.6.1.block.2.fc1.weight,weight,8,55296,282218,190662,472880,5060054,609968,1406745,235338,8.551793981481481,10.70050329893419,2.9748456267974963,1.2899001860937236,91.50849971064815
163,features.6.1.block.2.fc1.bias,bias,12,48,0,577,577,4545,72,930,624,12.020833333333334,7.876949740034662,1.6117850953206239,0.12478336221837089,94.6875
164,features.6.1.block.2.fc2.weight,weight,8,55296,281139,223985,505124,5271044,610554,1451963,260444,9.134910300925926,10.43514859717614,2.8744684473515414,1.2087210269161632,95.32414641203704
165,features.6.1.block.2.fc2.bias,bias,12,1152,0,13825,13825,110933,1729,22961,14976,12.000868055555555,8.024086799276672,1.6608318264014466,0.1250632911392405,96.29600694444444
166,features.6.1.block.3.0.weight,weight,8,221184,176158,1668233,1844391,15300818,572522,3396470,1685578,8.33871799045139,8.295864597040433,1.8415129980573532,0.3104124884582499,69.17687536168981
167,features.6.1.block.3.1.weight,weight,8,192,982,736,1718,18299,2126,5048,866,8.947916666666666,10.651338766006985,2.938300349243306,1.2374854481955762,95.30729166666667
168,features.6.1.block.3.1.bias,bias,12,192,0,2305,2305,18267,288,3752,2496,12.005208333333334,7.924945770065076,1.627765726681128,0.12494577006507593,95.140625
169,features.6.2.block.0.0.weight,weight,8,221184,0,1769580,1769580,13918294,221198,2869856,1769472,8.00048828125,7.865309282428599,1.6217723979701397,0.12500028255292217,62.926314742476855
170,features.6.2.block.0.1.weight,weight,8,1152,0,9217,9217,69624,1152,13991,9216,8.000868055555555,7.553867852880547,1.5179559509601823,0.12498643810350439,60.4375
171,features.6.2.block.0.1.bias,bias,12,1152,0,13825,13825,110592,1728,22847,14976,12.000868055555555,7.999421338155515,1.6525858951175407,0.12499095840867992,96.0
172,features.6.2.block.1.0.weight,weight,8,28800,147536,80310,227846,2524741,318024,715194,110512,7.911319444444445,11.080909912835862,3.1389359479648533,1.3957848722382662,87.66461805555555
173,features.6.2.block.1.1.weight,weight,8,1152,0,9217,9217,14982,1152,3457,1152,8.000868055555555,1.6254746663773463,0.37506780948247803,0.12498643810350439,13.005208333333334
174,features.6.2.block.1.1.bias,bias,12,1152,0,13825,13825,24774,1728,5185,2304,12.000868055555555,1.7919710669077757,0.37504520795660035,0.12499095840867992,21.505208333333332
175,features.6.2.block.2.fc1.weight,weight,8,55296,281919,197350,479269,5101016,609719,1414031,239692,8.667335792824074,10.64332556455769,2.950391116471126,1.272185348937653,92.24927662037037
176,features.6.2.block.2.fc1.bias,bias,12,48,0,577,577,4536,72,927,624,12.020833333333334,7.861351819757366,1.6065857885615251,0.12478336221837089,94.5
