tensor_type,predictor,residual_level,count,probability,cumulative_probability
weight,MEAN,114,27,5.964396528986305e-06,0.9998637024941339
weight,MEAN,115,38,8.394335855610355e-06,0.9998720968299896
weight,MEAN,116,42,9.277950156200919e-06,0.9998813747801457
weight,MEAN,117,45,9.94066088164384e-06,0.9998913154410274
weight,MEAN,118,22,4.8598786532480996e-06,0.9998961753196806
weight,MEAN,119,31,6.848010829576868e-06,0.9999030233305102
weight,MEAN,120,22,4.8598786532480996e-06,0.9999078832091635
weight,MEAN,121,34,7.51072155501979e-06,0.9999153939307185
weight,MEAN,122,38,8.394335855610355e-06,0.999923788266574
weight,MEAN,123,37,8.173432280462714e-06,0.9999319616988546
weight,MEAN,124,55,1.2149696633120249e-05,0.9999441113954877
weight,MEAN,125,95,2.0985839639025886e-05,0.9999650972351267
weight,MEAN,126,12,2.650842901771691e-06,0.9999677480780285
weight,MEAN,127,44,9.719757306496199e-06,0.9999774678353349
weight,MEAN,128,16,3.5344572023622546e-06,0.9999810022925373
weight,MEAN,129,15,3.3135536272146135e-06,0.9999843158461645
weight,MEAN,130,19,4.197167927805177e-06,0.9999885130140923
weight,MEAN,131,19,4.197167927805177e-06,0.9999927101820201
weight,MEAN,132,11,2.4299393266240498e-06,0.9999951401213467
weight,MEAN,133,11,2.4299393266240498e-06,0.9999975700606734
weight,MEAN,134,5,1.1045178757382046e-06,0.9999986745785491
weight,MEAN,135,1,2.209035751476409e-07,0.9999988954821243
weight,MEAN,136,1,2.209035751476409e-07,0.9999991163856994
weight,MEAN,141,2,4.418071502952818e-07,0.9999995581928497
weight,MEAN,145,2,4.418071502952818e-07,1.0
weight,NEIGHBOR,0,594521,0.10502353362648202,0.10502353362648202
weight,NEIGHBOR,1,515473,0.09105951841742103,0.19608305204390306
weight,NEIGHBOR,2,447605,0.07907047651618948,0.27515352856009256
weight,NEIGHBOR,3,388273,0.06858933910115043,0.34374286766124296
weight,NEIGHBOR,4,343840,0.06074014509517676,0.40448301275641974
weight,NEIGHBOR,5,305913,0.05404025129857145,0.45852326405499116
weight,NEIGHBOR,6,275407,0.04865129461443504,0.5071745586694262
weight,NEIGHBOR,7,247664,0.04375042838195631,0.5509249870513825
weight,NEIGHBOR,8,224396,0.03964008142966869,0.5905650684810512
weight,NEIGHBOR,9,204350,0.036098908359118685,0.62666397684017
weight,NEIGHBOR,10,185327,0.032738450645805675,0.6594024274859756
weight,NEIGHBOR,11,168587,0.029781290254654966,0.6891837177406306
weight,NEIGHBOR,12,154051,0.02721347164977046,0.716397189390401
weight,NEIGHBOR,13,140565,0.02483113801565705,0.741228327406058
weight,NEIGHBOR,14,127623,0.022544903261638386,0.7637732306676964
weight,NEIGHBOR,15,115889,0.020472064550183047,0.7842452952178794
weight,NEIGHBOR,16,105747,0.01868045638488732,0.8029257516027668
weight,NEIGHBOR,17,96716,0.017085108983902732,0.8200108605866695
weight,NEIGHBOR,18,87802,0.015510429908232636,0.8355212904949022
weight,NEIGHBOR,19,80323,0.014189246959283046,0.8497105374541852
weight,NEIGHBOR,20,73292,0.012947204264529126,0.8626577417187143
weight,NEIGHBOR,21,66462,0.011740668692751388,0.8743984104114657
weight,NEIGHBOR,22,61222,0.010815010362427034,0.8852134207738928
weight,NEIGHBOR,23,55671,0.00983441315028381,0.8950478339241765
weight,NEIGHBOR,24,50636,0.008944968552348099,0.9039928024765247
weight,NEIGHBOR,25,46225,0.008165755022756356,0.912158557499281
weight,NEIGHBOR,26,41835,0.007390251192580036,0.9195488086918611
weight,NEIGHBOR,27,38762,0.006847398511456612,0.9263962072033177
weight,NEIGHBOR,28,35228,0.006223109095547018,0.9326193162988647
weight,NEIGHBOR,29,32197,0.005687675813254438,0.9383069921121191
weight,NEIGHBOR,30,29216,0.0051610751486176245,0.9434680672607367
weight,NEIGHBOR,31,26642,0.004706371991698753,0.9481744392524355
weight,NEIGHBOR,32,24315,0.004295301965999369,0.9524697412184349
weight,NEIGHBOR,33,22363,0.0039504765727182345,0.9564202177911532
weight,NEIGHBOR,34,20442,0.0036111274023836763,0.9600313451935368
weight,NEIGHBOR,35,18530,0.003273368103227156,0.9633047132967639
weight,NEIGHBOR,36,17011,0.003005033178844962,0.9663097464756089
weight,NEIGHBOR,37,15526,0.0027427044344686896,0.9690524509100776
weight,NEIGHBOR,38,14151,0.002499807448935104,0.9715522583590127
weight,NEIGHBOR,39,13175,0.0023273947522945374,0.9738796531113072
weight,NEIGHBOR,40,11849,0.0020931537320636033,0.9759728068433708
weight,NEIGHBOR,41,10664,0.0018838206936219314,0.9778566275369928
weight,NEIGHBOR,42,9899,0.0017486816434887002,0.9796053091804815
weight,NEIGHBOR,43,9092,0.001606123194524625,0.9812114323750061
weight,NEIGHBOR,44,8457,0.0014939489502963873,0.9827053813253025
weight,NEIGHBOR,45,7603,0.0013430878407358912,0.9840484691660384
weight,NEIGHBOR,46,7014,0.001239039604750959,0.9852875087707893
weight,NEIGHBOR,47,6439,0.0011374645017096414,0.986424973272499
weight,NEIGHBOR,48,6042,0.0010673335175228535,0.9874923067900219
weight,NEIGHBOR,49,5393,0.0009526861403510011,0.9884449929303728
weight,NEIGHBOR,50,5008,0.0008846749844015972,0.9893296679147744
weight,NEIGHBOR,51,4690,0.0008284995361109207,0.9901581674508854
weight,NEIGHBOR,52,4252,0.0007511258054464041,0.9909092932563317
weight,NEIGHBOR,53,3849,0.0006799349071409241,0.9915892281634727
weight,NEIGHBOR,54,3579,0.0006322387717997836,0.9922214669352725
weight,NEIGHBOR,55,3260,0.0005758866711559918,0.9927973536064284
weight,NEIGHBOR,56,2944,0.000520064527571546,0.993317418134
weight,NEIGHBOR,57,2816,0.0004974530263727831,0.9938148711603728
weight,NEIGHBOR,58,2532,0.000447283758088028,0.9942621549184608
weight,NEIGHBOR,59,2267,0.00040047088451246424,0.9946626258029733
weight,NEIGHBOR,60,2169,0.0003831589539071614,0.9950457847568804
weight,NEIGHBOR,61,1963,0.00034676856916540243,0.9953925533260458
weight,NEIGHBOR,62,1882,0.0003324597285630603,0.9957250130546089
weight,NEIGHBOR,63,1697,0.00029977904323672336,0.9960247920978457
weight,NEIGHBOR,64,1594,0.00028158385086584384,0.9963063759487114
weight,NEIGHBOR,65,1422,0.00025119964613000623,0.9965575755948415
weight,NEIGHBOR,66,1357,0.00023971724317750948,0.996797292838019
