tensor_type,predictor,total_symbols,<= 1,<= 2,<= 3,<= 4,<= 5,<= 6,<= 7,<= 8,<= 10,<= 12,<= 16
weight,NONE,43276364,0.17102328652194532,0.23644396280611746,0.29555551385971335,0.3499516271745935,0.40009574279391863,0.4464808549997407,0.4893375053412528,0.529006618947932,0.5994044924846275,0.6594024396319432,0.7541418914028915
weight,MEAN,4526862,0.12017949740902197,0.18211953445896958,0.2442566174979489,0.3062114550874314,0.36330442589148954,0.41447740178516596,0.46061311345475076,0.5024310438444998,0.5753237010538426,0.6376938373646027,0.7368733573057893
weight,NEIGHBOR,5660836,0.19608305204390306,0.27515352856009256,0.34374286766124296,0.40448301275641974,0.45852326405499116,0.5071745586694262,0.5509249870513825,0.5905650684810512,0.6594024274859756,0.716397189390401,0.8029257516027668
bias,NONE,1706,0.0627198124267292,0.08558030480656506,0.0984759671746776,0.11781946072684643,0.13188745603751464,0.15650644783118406,0.17291910902696367,0.18874560375146543,0.21922626025791325,0.2532239155920281,0.31652989449003516
bias,MEAN,8,0.375,0.375,0.375,0.375,0.375,0.5,0.75,0.75,0.75,0.75,0.875
bias,NEIGHBOR,97,0.1958762886597938,0.20618556701030927,0.2268041237113402,0.24742268041237114,0.27835051546391754,0.27835051546391754,0.27835051546391754,0.27835051546391754,0.28865979381443296,0.29896907216494845,0.30927835051546393
buffer,NONE,29295,0.673220686123912,0.7956989247311828,0.8701826250213347,0.9134664618535586,0.940126301416624,0.9580815838880355,0.9710530807305001,0.9803379416282642,0.9918416111964499,0.9970643454514422,0.9993514251578768
buffer,MEAN,65438,0.14699410128671414,0.22387603533115316,0.30355450961215197,0.3905834530395183,0.4789877441242092,0.546165836364192,0.6126256914942388,0.6678076958342247,0.7591307802805709,0.8169870717320211,0.9110455698523794
buffer,NEIGHBOR,6262,0.2553497285212392,0.32577451293516446,0.38038965186841267,0.42190993292877677,0.45320983711274354,0.4718939635899074,0.48690514212711594,0.4992015330565315,0.519163206643245,0.537208559565634,0.5747365059086553
